variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_11219	7.36E-02	8.99E-01	2.40E-01	1.18E-01	1.00E-01	6.82E-02	
group_11191	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_11189	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
lacI~~~tctC	7.02E-02	1.10E-01	2.54E-01	-3.13E-01	2.74E-01	6.62E-02	
group_10555	7.36E-02	2.83E-02	4.11E-01	-8.26E-02	1.00E-01	4.77E-02	
group_10434	7.02E-02	3.81E-02	9.22E-01	1.44E-02	1.46E-01	5.69E-03	
group_9825	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_9824	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_9818	7.02E-02	5.15E-01	9.18E-01	1.15E-02	1.11E-01	6.00E-03	
group_9602	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_9115	7.36E-02	2.83E-02	3.82E-01	-9.27E-02	1.06E-01	5.07E-02	
group_8768	7.36E-02	2.06E-01	7.46E-01	-3.34E-02	1.03E-01	1.88E-02	
group_8394	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
araC~~~yedL	7.36E-02	8.38E-02	4.71E-01	-7.56E-02	1.05E-01	4.19E-02	
group_7779	7.02E-02	1.08E-02	2.95E-01	-1.79E-01	1.71E-01	6.07E-02	
group_7485	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_7475	7.02E-02	5.15E-01	9.18E-01	1.15E-02	1.11E-01	6.00E-03	
group_7331	7.36E-02	8.38E-02	4.71E-01	-7.56E-02	1.05E-01	4.19E-02	
group_6383	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_6221	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_4851	7.36E-02	8.38E-02	4.71E-01	-7.56E-02	1.05E-01	4.19E-02	
group_4803	7.36E-02	2.06E-01	4.29E-01	-2.58E-01	3.25E-01	4.59E-02	
group_4771	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_4709	7.36E-02	4.23E-01	8.89E-01	-2.02E-02	1.44E-01	8.12E-03	
group_4647	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_4499	7.36E-02	2.06E-01	6.13E-01	-5.76E-02	1.14E-01	2.94E-02	
group_4377	7.02E-02	1.08E-02	2.95E-01	-1.79E-01	1.71E-01	6.07E-02	
group_4196	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_4108	7.36E-02	7.36E-01	8.86E-01	-1.80E-02	1.25E-01	8.36E-03	
group_4104	7.36E-02	2.83E-02	3.69E-01	-9.37E-02	1.04E-01	5.22E-02	
group_3997	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_3643	7.36E-02	7.36E-01	8.86E-01	-1.80E-02	1.25E-01	8.36E-03	
group_3563	7.02E-02	1.08E-02	2.62E-01	-1.98E-01	1.76E-01	6.50E-02	
group_3541	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_3524	7.02E-02	1.08E-02	2.62E-01	-1.98E-01	1.76E-01	6.50E-02	
group_3347	7.02E-02	1.08E-02	2.62E-01	-1.98E-01	1.76E-01	6.50E-02	
group_3139	7.36E-02	2.06E-01	6.13E-01	-5.76E-02	1.14E-01	2.94E-02	
group_3021	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_2997	7.36E-02	8.38E-02	4.71E-01	-7.56E-02	1.05E-01	4.19E-02	
group_2996	7.36E-02	8.38E-02	4.71E-01	-7.56E-02	1.05E-01	4.19E-02	
menE	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_2540	7.02E-02	1.08E-02	5.06E-01	-7.04E-02	1.06E-01	3.86E-02	
group_1988	7.02E-02	1.08E-02	2.62E-01	-1.98E-01	1.76E-01	6.50E-02	
spo0J	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
rhtB	7.36E-02	7.36E-01	8.86E-01	-1.80E-02	1.25E-01	8.36E-03	
group_889	7.36E-02	4.23E-01	3.22E-01	1.02E-01	1.03E-01	5.75E-02	
parB	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_478	7.02E-02	1.08E-02	2.62E-01	-1.98E-01	1.76E-01	6.50E-02	
group_166	7.36E-02	7.36E-01	8.86E-01	-1.80E-02	1.25E-01	8.36E-03	
group_130	7.36E-02	4.23E-01	3.62E-01	9.35E-02	1.02E-01	5.29E-02	
group_24321	7.02E-02	8.59E-01	9.48E-01	8.24E-03	1.26E-01	3.80E-03	
group_23869	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_23344	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_21179	7.02E-02	1.08E-02	3.17E-01	-1.15E-01	1.15E-01	5.81E-02	
group_21142	7.02E-02	3.81E-02	5.94E-01	-5.96E-02	1.12E-01	3.09E-02	
group_21104	7.02E-02	1.10E-01	8.39E-01	-2.00E-02	9.86E-02	1.18E-02	
group_20647	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20519	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20518	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20517	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20479	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20475	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20357	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
nfxB	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20299	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20288	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
acrA~~~mexC	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20131	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
oprJ~~~oprM	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20119	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_20049	7.02E-02	2.51E-03	1.53E-01	-1.42E-01	9.91E-02	8.28E-02	bad-chisq
group_20012	7.02E-02	3.81E-02	4.38E-01	-8.07E-02	1.04E-01	4.50E-02	
group_19907	7.02E-02	2.60E-01	8.96E-01	-1.33E-02	1.01E-01	7.61E-03	
group_19832	7.02E-02	2.60E-01	5.21E-01	-1.82E-01	2.82E-01	3.73E-02	
group_19542	7.02E-02	8.59E-01	8.32E-01	-2.35E-02	1.11E-01	1.23E-02	
group_19528	7.02E-02	3.81E-02	5.77E-01	-5.56E-02	9.98E-02	3.23E-02	
group_19499	7.02E-02	2.60E-01	5.79E-01	-1.86E-01	3.34E-01	3.22E-02	
group_19498	7.02E-02	2.51E-03	1.79E-01	-1.34E-01	9.97E-02	7.80E-02	bad-chisq
trpC~~~oprM~~~tolC	7.02E-02	5.15E-01	3.91E-01	2.57E-01	2.99E-01	4.98E-02	
group_19098	7.02E-02	5.15E-01	3.91E-01	2.57E-01	2.99E-01	4.98E-02	
group_19065	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_19060	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
dppD~~~gsiA	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_19043	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_18727	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_18559	7.02E-02	2.60E-01	5.79E-01	-1.86E-01	3.34E-01	3.22E-02	
group_17469	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_17102	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_17084	7.02E-02	7.67E-01	1.67E-01	1.60E-01	1.15E-01	8.01E-02	
group_17001	7.02E-02	1.10E-01	9.82E-01	-2.38E-03	1.06E-01	1.30E-03	
group_16610	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_16442	7.02E-02	3.81E-02	8.91E-01	2.05E-02	1.49E-01	7.96E-03	
group_16047	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_16039	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_16032	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_16020	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
pilF	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_15647	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_14773	6.69E-02	1.48E-02	1.57E-01	-4.65E-01	3.28E-01	8.20E-02	
group_14550	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_14527	6.69E-02	1.48E-02	1.57E-01	-4.65E-01	3.28E-01	8.20E-02	
linX	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_14263	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_13962	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_13948	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_13941	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_13554	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_13428	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_13427	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_13403	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_13280	7.02E-02	1.08E-02	3.49E-01	-1.12E-01	1.19E-01	5.44E-02	
group_13191	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_12978	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_12814	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_12813	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_12775	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
ribD	7.02E-02	1.08E-02	3.49E-01	-1.12E-01	1.19E-01	5.44E-02	
group_12479	6.69E-02	1.43E-01	8.88E-01	-6.86E-02	4.85E-01	8.21E-03	
group_12235	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_12037	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_12036	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_11987	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_11789	7.02E-02	1.08E-02	3.49E-01	-1.12E-01	1.19E-01	5.44E-02	
group_11431	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_11140	7.02E-02	5.15E-01	3.84E-01	1.04E-01	1.19E-01	5.06E-02	
group_11138	7.02E-02	5.15E-01	3.84E-01	1.04E-01	1.19E-01	5.06E-02	
group_10962	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_10961	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_10890	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_10889	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_10873	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_10823	7.02E-02	1.08E-02	5.02E-01	-8.80E-02	1.31E-01	3.90E-02	
group_10683	7.02E-02	2.60E-01	9.25E-01	1.05E-02	1.12E-01	5.45E-03	
group_10432	7.02E-02	2.83E-02	1.37E-02	2.84E-01	1.14E-01	1.42E-01	
group_10106	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_10038	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_9966	7.02E-02	3.81E-02	3.19E-01	-1.05E-01	1.05E-01	5.78E-02	
group_9724	7.02E-02	2.60E-01	7.65E-01	3.28E-02	1.09E-01	1.74E-02	
group_9529	7.02E-02	5.15E-01	3.84E-01	1.04E-01	1.19E-01	5.06E-02	
group_9261	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_9260	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_9164	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_9163	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_9139	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_8244	7.02E-02	1.08E-02	5.46E-01	-1.01E-01	1.67E-01	3.50E-02	
hcaR	7.02E-02	1.08E-02	5.46E-01	-1.01E-01	1.67E-01	3.50E-02	
group_8127	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_8024	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_7829	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_7417	7.02E-02	2.60E-01	9.83E-01	-2.43E-03	1.12E-01	1.26E-03	
group_7328	7.02E-02	2.60E-01	7.65E-01	3.28E-02	1.09E-01	1.74E-02	
group_6826	6.69E-02	1.48E-02	4.25E-01	-1.31E-01	1.64E-01	4.63E-02	
group_6645	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_6552	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_6551	7.02E-02	2.60E-01	5.26E-01	-2.12E-01	3.34E-01	3.68E-02	
group_6411	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_6410	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_6377	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_6376	7.02E-02	3.81E-02	8.27E-01	2.75E-02	1.25E-01	1.27E-02	
group_6307	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_5944	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_5886	6.69E-02	1.48E-02	2.13E-01	-1.99E-01	1.60E-01	7.22E-02	
group_5447	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_4855	7.02E-02	1.10E-01	5.53E-01	-6.40E-02	1.08E-01	3.45E-02	
group_4852	7.02E-02	1.10E-01	5.22E-01	-6.84E-02	1.07E-01	3.72E-02	
group_4532	7.02E-02	2.60E-01	3.73E-01	1.13E-01	1.27E-01	5.17E-02	
group_4217	7.02E-02	2.60E-01	9.87E-01	-1.68E-03	1.01E-01	9.63E-04	
group_4198	7.02E-02	8.59E-01	9.48E-01	8.24E-03	1.26E-01	3.80E-03	
group_3797	7.02E-02	8.59E-01	7.64E-01	3.12E-02	1.04E-01	1.74E-02	
group_3472	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_3435	6.69E-02	1.48E-02	4.25E-01	-1.31E-01	1.64E-01	4.63E-02	
group_3132	7.02E-02	7.65E-03	4.13E-03	3.24E-01	1.12E-01	1.65E-01	
group_2746	7.02E-02	1.10E-01	4.85E-01	8.17E-02	1.17E-01	4.06E-02	
group_2143	7.02E-02	1.10E-01	5.22E-01	-6.84E-02	1.07E-01	3.72E-02	
group_29740	6.35E-02	2.03E-02	3.40E-01	-1.09E-01	1.14E-01	5.54E-02	
group_24092	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_23551	6.69E-02	1.48E-02	2.06E-01	-1.45E-01	1.14E-01	7.33E-02	
group_22716	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_22443	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_21952	6.35E-02	6.82E-02	8.69E-01	2.89E-02	1.75E-01	9.61E-03	
group_21326	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_21191	6.69E-02	5.10E-02	5.49E-01	-7.12E-02	1.19E-01	3.48E-02	
group_21152	6.69E-02	3.49E-03	5.26E-02	-2.08E-01	1.07E-01	1.12E-01	bad-chisq
group_20889	6.35E-02	1.84E-01	5.38E-01	2.34E-01	3.79E-01	3.57E-02	
group_20886	6.35E-02	1.84E-01	5.38E-01	2.34E-01	3.79E-01	3.57E-02	
group_20577	6.69E-02	5.10E-02	3.44E-01	-1.75E-01	1.84E-01	5.49E-02	
group_20452	6.35E-02	2.03E-02	3.31E-01	-1.10E-01	1.13E-01	5.65E-02	
group_20391	6.35E-02	6.82E-02	1.95E-01	-4.89E-01	3.76E-01	7.52E-02	
group_20390	6.35E-02	6.82E-02	1.95E-01	-4.89E-01	3.76E-01	7.52E-02	
group_20317	6.69E-02	1.43E-01	9.69E-01	1.55E-02	3.94E-01	2.28E-03	
group_20178	6.69E-02	1.43E-01	9.69E-01	1.55E-02	3.94E-01	2.28E-03	
group_20177	6.69E-02	1.43E-01	9.69E-01	1.55E-02	3.94E-01	2.28E-03	
group_20174	6.35E-02	6.82E-02	1.95E-01	-4.89E-01	3.76E-01	7.52E-02	
group_20087	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
group_20079	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
group_20077	6.69E-02	1.43E-01	9.69E-01	1.55E-02	3.94E-01	2.28E-03	
rnfB	6.35E-02	6.82E-02	1.95E-01	-4.89E-01	3.76E-01	7.52E-02	
group_19850	6.69E-02	5.10E-02	5.15E-01	-6.58E-02	1.01E-01	3.78E-02	
group_19830	6.35E-02	6.82E-02	1.95E-01	-4.89E-01	3.76E-01	7.52E-02	
group_19776	6.35E-02	1.84E-01	5.38E-01	2.34E-01	3.79E-01	3.57E-02	
group_19768	6.35E-02	2.03E-02	2.60E-01	-2.92E-01	2.59E-01	6.53E-02	
group_19737	6.69E-02	3.26E-01	9.57E-01	-8.24E-03	1.54E-01	3.11E-03	
group_19699	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
group_19688	6.69E-02	6.20E-01	5.26E-01	6.52E-02	1.03E-01	3.68E-02	
group_19627	6.69E-02	3.26E-01	7.80E-01	3.14E-02	1.13E-01	1.62E-02	
group_19612	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
virB4~~~trbE	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
group_19601	6.69E-02	3.26E-01	7.69E-01	3.50E-02	1.19E-01	1.70E-02	
group_19598	6.69E-02	1.43E-01	7.11E-01	-5.18E-02	1.39E-01	2.15E-02	
aF2118~~~xRE	6.69E-02	3.26E-01	9.50E-01	7.05E-03	1.12E-01	3.67E-03	
group_19558	6.35E-02	6.82E-02	5.02E-01	-8.88E-02	1.32E-01	3.89E-02	
group_19464	6.35E-02	1.84E-01	5.38E-01	2.34E-01	3.79E-01	3.57E-02	
group_19224	6.69E-02	3.26E-01	7.81E-01	-2.76E-02	9.93E-02	1.61E-02	
group_19158	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_19147	6.69E-02	3.75E-03	5.05E-04	4.17E-01	1.19E-01	2.00E-01	
group_19051	6.35E-02	6.82E-02	8.07E-01	-6.64E-02	2.71E-01	1.42E-02	
group_19042	6.35E-02	1.84E-01	7.91E-01	9.16E-02	3.46E-01	1.54E-02	
group_19032	6.35E-02	1.84E-01	7.91E-01	9.16E-02	3.46E-01	1.54E-02	
group_19023	6.35E-02	6.82E-02	8.07E-01	-6.64E-02	2.71E-01	1.42E-02	
group_18918	6.35E-02	1.84E-01	7.91E-01	9.16E-02	3.46E-01	1.54E-02	
group_18812	6.35E-02	6.82E-02	7.42E-01	-7.75E-02	2.35E-01	1.91E-02	
group_18649	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18522	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18521	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18390	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18389	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18216	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18215	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_18000	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_17999	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_17700	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_17699	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_17345	6.69E-02	1.43E-01	6.02E-01	-8.25E-02	1.58E-01	3.03E-02	
group_17344	6.69E-02	1.43E-01	6.02E-01	-8.25E-02	1.58E-01	3.03E-02	
group_17292	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_17104	6.35E-02	6.82E-02	2.59E-01	-4.25E-01	3.75E-01	6.55E-02	
group_16936	6.69E-02	6.20E-01	8.91E-01	-1.56E-02	1.14E-01	7.96E-03	
dgcP~~~gGDEF	6.35E-02	4.06E-01	9.60E-01	-2.11E-02	4.25E-01	2.88E-03	
group_16671	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_16670	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_16624	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_16623	6.69E-02	3.49E-03	4.14E-01	-9.15E-02	1.12E-01	4.74E-02	bad-chisq
group_16608	6.69E-02	6.20E-01	4.82E-01	-9.32E-02	1.32E-01	4.09E-02	
group_16540	6.69E-02	3.26E-01	7.80E-01	3.14E-02	1.13E-01	1.62E-02	
group_16457	6.69E-02	1.48E-02	4.79E-01	-7.29E-02	1.03E-01	4.11E-02	
group_16067	6.69E-02	3.26E-01	6.88E-01	5.09E-02	1.27E-01	2.33E-02	
lysR~~~cysL	6.35E-02	1.84E-01	9.29E-01	3.21E-02	3.62E-01	5.15E-03	
group_15095	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_15029	6.35E-02	1.84E-01	9.29E-01	3.21E-02	3.62E-01	5.15E-03	
group_14960	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_14886	6.35E-02	1.84E-01	7.30E-01	1.19E-01	3.45E-01	2.00E-02	
group_14782	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_14690	6.35E-02	1.84E-01	7.30E-01	1.19E-01	3.45E-01	2.00E-02	
group_14536	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_14392	6.69E-02	9.91E-01	4.41E-01	8.34E-02	1.08E-01	4.47E-02	
group_14335	6.69E-02	1.43E-01	8.99E-01	1.55E-02	1.22E-01	7.38E-03	
group_14245	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
jmjC	6.35E-02	2.03E-02	4.55E-01	-1.31E-01	1.75E-01	4.34E-02	
group_14154	6.35E-02	1.84E-01	7.30E-01	1.19E-01	3.45E-01	2.00E-02	
group_13916	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_13781	6.35E-02	1.84E-01	7.30E-01	1.19E-01	3.45E-01	2.00E-02	
group_13780	6.35E-02	1.84E-01	9.29E-01	3.21E-02	3.62E-01	5.15E-03	
group_13483	6.69E-02	1.49E-01	1.39E-01	1.66E-01	1.12E-01	8.58E-02	
group_13366	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_13192	6.35E-02	1.84E-01	7.30E-01	1.19E-01	3.45E-01	2.00E-02	
group_13012	6.69E-02	1.43E-01	8.36E-01	-2.23E-02	1.07E-01	1.20E-02	
group_12726	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_12478	6.35E-02	1.84E-01	9.29E-01	3.21E-02	3.61E-01	5.15E-03	
group_12465	6.69E-02	5.10E-02	9.38E-01	-8.99E-03	1.16E-01	4.51E-03	
group_12276	6.69E-02	1.43E-01	8.36E-01	-2.23E-02	1.07E-01	1.20E-02	
group_11926	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_11577	6.69E-02	5.10E-02	9.38E-01	-8.99E-03	1.16E-01	4.51E-03	
group_11315	6.69E-02	1.43E-01	8.36E-01	-2.23E-02	1.07E-01	1.20E-02	
group_10841	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_10806	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_10805	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_10703	6.69E-02	6.20E-01	4.93E-01	7.80E-02	1.14E-01	3.98E-02	
group_10087	6.69E-02	1.48E-02	6.38E-01	-7.66E-02	1.63E-01	2.73E-02	
group_9826	6.69E-02	1.43E-01	8.36E-01	-2.23E-02	1.07E-01	1.20E-02	
group_9022	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
group_9021	6.69E-02	3.49E-03	1.04E-01	-1.96E-01	1.20E-01	9.43E-02	bad-chisq
