variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_13380	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_13379	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_11463	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_10846	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_10566	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_9999	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_9901	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_9789	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_9306	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_8440	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7920	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7806	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7657	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
ftrA	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7127	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7100	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_7031	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_7022	2.15E-01	3.06E-10	8.89E-02	2.15E-01	1.26E-01	9.96E-02	
group_6540	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_6470	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_6363	2.15E-01	3.26E-11	1.37E-02	3.37E-01	1.36E-01	1.44E-01	
group_6322	2.15E-01	2.57E-09	3.18E-01	1.21E-01	1.21E-01	5.85E-02	
group_6115	2.15E-01	3.10E-12	6.20E-04	4.66E-01	1.35E-01	1.99E-01	
group_6080	2.15E-01	3.10E-12	6.21E-04	4.66E-01	1.35E-01	1.99E-01	
group_5921	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_4959	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_4506	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_4503	2.15E-01	3.06E-10	1.08E-01	2.07E-01	1.28E-01	9.40E-02	
group_4440	2.15E-01	3.06E-10	1.08E-01	2.07E-01	1.28E-01	9.40E-02	
group_4418	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_4323	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_4310	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_4241	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_4139	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_4050	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3996	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3933	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3854	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3848	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3843	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3830	2.15E-01	3.10E-12	6.19E-04	4.75E-01	1.37E-01	1.99E-01	
group_3810	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3724	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_3659	2.15E-01	3.06E-10	1.28E-01	2.09E-01	1.37E-01	8.91E-02	
group_3616	2.15E-01	3.26E-11	1.36E-02	3.37E-01	1.36E-01	1.44E-01	
group_3466	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3326	2.15E-01	2.57E-09	3.14E-01	1.19E-01	1.18E-01	5.90E-02	
group_3268	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3248	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3204	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_3061	2.15E-01	3.26E-11	7.74E-03	3.21E-01	1.20E-01	1.55E-01	
xamI	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_2461	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_2350	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_1397	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_1158	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_897	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_746	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_254	2.15E-01	3.26E-11	1.39E-02	3.52E-01	1.42E-01	1.44E-01	
group_24019	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_22934	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_22695	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_21892	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_21310	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_20533	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
allR	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_17644	2.08E-01	6.53E-04	9.20E-02	-1.08E-01	6.38E-02	9.86E-02	
group_17227	2.08E-01	6.53E-04	9.20E-02	-1.08E-01	6.38E-02	9.86E-02	
group_16439	2.08E-01	6.53E-04	9.20E-02	-1.08E-01	6.38E-02	9.86E-02	
group_16355	2.01E-01	9.93E-04	1.61E-01	-9.14E-02	6.51E-02	8.21E-02	
group_11788	2.12E-01	1.01E-08	5.59E-01	6.70E-02	1.15E-01	3.43E-02	
group_10293	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_10138	2.12E-01	7.10E-08	6.15E-01	5.41E-02	1.08E-01	2.95E-02	
group_9884	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_9474	2.12E-01	1.45E-10	5.84E-02	2.52E-01	1.33E-01	1.11E-01	
group_8896	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_8724	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_8699	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_8598	2.01E-01	1.19E-01	8.22E-01	1.53E-02	6.79E-02	1.32E-02	
group_8153	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_7194	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_7144	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_7030	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_6845	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_6101	2.12E-01	1.45E-10	5.84E-02	2.52E-01	1.33E-01	1.11E-01	
group_6100	2.12E-01	1.45E-10	5.84E-02	2.52E-01	1.33E-01	1.11E-01	
group_6013	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_6001	2.01E-01	1.19E-01	8.22E-01	1.53E-02	6.79E-02	1.32E-02	
group_5724	2.12E-01	2.79E-01	5.68E-01	3.68E-02	6.43E-02	3.35E-02	
group_4414	2.05E-01	5.53E-01	1.74E-01	9.53E-02	7.00E-02	7.96E-02	
group_4396	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
gatC	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_4368	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_4286	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_4081	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_3977	2.12E-01	7.79E-02	6.16E-01	3.53E-02	7.03E-02	2.95E-02	
group_3975	2.12E-01	1.45E-10	5.84E-02	2.52E-01	1.33E-01	1.11E-01	
group_3523	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3477	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3403	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3349	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3154	2.12E-01	1.47E-11	4.95E-03	3.66E-01	1.29E-01	1.64E-01	
group_3117	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3097	2.12E-01	1.47E-11	4.95E-03	3.81E-01	1.35E-01	1.64E-01	
group_3044	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_2118	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_1252	2.12E-01	1.45E-10	6.18E-02	2.54E-01	1.36E-01	1.09E-01	
group_165	2.12E-01	1.47E-11	4.96E-03	3.81E-01	1.35E-01	1.64E-01	
group_23730	2.08E-01	6.70E-11	2.38E-02	2.84E-01	1.25E-01	1.32E-01	
group_23547	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_23512	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_23318	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_23050	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_22769	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_22731	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_22214	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_21855	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_21642	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_21429	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_21035	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_18715	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_18520	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_17963	2.05E-01	8.06E-04	9.88E-02	-1.05E-01	6.36E-02	9.66E-02	
group_17645	2.05E-01	8.06E-04	9.88E-02	-1.05E-01	6.36E-02	9.66E-02	
group_17183	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_16918	2.08E-01	5.16E-09	5.33E-01	7.69E-02	1.23E-01	3.65E-02	
group_16815	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_15965	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_14892	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_14842	2.01E-01	9.93E-04	1.26E-01	-9.87E-02	6.43E-02	8.96E-02	
group_14636	2.01E-01	9.93E-04	1.26E-01	-9.87E-02	6.43E-02	8.96E-02	
group_14389	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_14365	2.01E-01	9.93E-04	1.26E-01	-9.87E-02	6.43E-02	8.96E-02	
group_14273	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
acaB	2.01E-01	9.93E-04	1.26E-01	-9.87E-02	6.43E-02	8.96E-02	
hchA	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_12362	2.08E-01	6.23E-10	3.11E-02	2.04E-01	9.42E-02	1.26E-01	
group_12299	2.08E-01	1.73E-02	6.20E-01	-3.35E-02	6.75E-02	2.91E-02	
group_11863	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_11676	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_11613	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_11250	2.08E-01	6.70E-11	2.38E-02	2.84E-01	1.25E-01	1.32E-01	
group_11247	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_11134	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_11133	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_11132	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_10707	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_10284	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_10283	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_9519	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_9518	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_9517	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
folE2	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_9124	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_8277	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_8018	2.08E-01	2.51E-07	3.17E-01	8.45E-02	8.43E-02	5.86E-02	
group_7450	2.08E-01	1.76E-01	7.83E-01	1.78E-02	6.47E-02	1.62E-02	
group_6970	2.08E-01	1.76E-01	8.23E-01	1.44E-02	6.43E-02	1.31E-02	
group_6966	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_6938	2.08E-01	5.16E-09	6.16E-01	6.43E-02	1.28E-01	2.94E-02	
group_6611	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_6409	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_5556	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
cobW	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_4637	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
zigA	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_4397	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_4280	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_4221	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_3898	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3837	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3829	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3828	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3758	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_3579	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_3314	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3299	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
cysS	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_3232	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_2380	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_2310	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_2144	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1584	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1571	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1531	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1368	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1282	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_1115	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
yidD	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_592	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_532	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_481	2.08E-01	6.70E-11	2.54E-02	2.91E-01	1.29E-01	1.31E-01	
group_73	2.08E-01	6.70E-11	2.55E-02	2.91E-01	1.29E-01	1.31E-01	
group_23462	1.98E-01	1.22E-03	1.70E-01	-8.94E-02	6.51E-02	8.03E-02	
group_22648	1.98E-01	1.22E-03	1.70E-01	-8.94E-02	6.51E-02	8.03E-02	
group_22647	2.05E-01	8.06E-04	1.29E-01	-9.83E-02	6.47E-02	8.88E-02	
group_21715	1.98E-01	1.22E-03	1.70E-01	-8.94E-02	6.51E-02	8.03E-02	
group_20445	2.01E-01	2.73E-04	2.13E-02	-1.43E-01	6.19E-02	1.34E-01	
group_16975	1.95E-01	1.50E-03	1.88E-01	-8.68E-02	6.58E-02	7.72E-02	
group_14126	1.95E-01	4.75E-01	5.34E-01	4.08E-02	6.56E-02	3.65E-02	
group_12593	2.05E-01	2.58E-09	3.91E-01	1.08E-01	1.25E-01	5.03E-02	
group_11955	2.01E-01	2.26E-01	8.55E-01	1.49E-02	8.12E-02	1.07E-02	
group_10818	1.98E-01	6.62E-02	9.94E-01	-4.93E-04	6.66E-02	4.34E-04	
group_10430	2.05E-01	2.58E-09	3.91E-01	1.08E-01	1.25E-01	5.03E-02	
group_7824	2.05E-01	1.04E-01	9.42E-01	4.70E-03	6.47E-02	4.26E-03	
group_5260	2.05E-01	8.06E-04	1.00E-01	-1.05E-01	6.37E-02	9.62E-02	
group_4475	2.05E-01	2.58E-09	3.91E-01	1.08E-01	1.25E-01	5.03E-02	
group_4451	2.05E-01	2.58E-09	3.91E-01	1.08E-01	1.25E-01	5.03E-02	
group_4336	2.05E-01	3.01E-11	9.84E-03	3.23E-01	1.24E-01	1.51E-01	
group_3602	1.98E-01	7.97E-01	3.04E-02	1.45E-01	6.65E-02	1.27E-01	
group_3205	2.05E-01	3.01E-11	9.84E-03	3.23E-01	1.24E-01	1.51E-01	
group_2142	2.05E-01	3.01E-11	9.83E-03	3.23E-01	1.24E-01	1.51E-01	
cadA	1.98E-01	1.22E-03	1.70E-01	-8.94E-02	6.51E-02	8.03E-02	
group_215	2.05E-01	2.58E-09	3.91E-01	1.08E-01	1.25E-01	5.03E-02	
group_24934	2.01E-01	1.36E-10	3.81E-02	2.51E-01	1.20E-01	1.21E-01	
group_23191	2.01E-01	1.31E-11	3.58E-03	3.51E-01	1.19E-01	1.70E-01	
group_18409	1.88E-01	1.03E-01	1.53E-01	-1.84E-01	1.28E-01	8.37E-02	
group_16280	2.01E-01	1.19E-01	8.90E-01	8.97E-03	6.50E-02	8.09E-03	
group_15773	1.81E-01	9.82E-04	1.24E-01	-1.01E-01	6.58E-02	9.01E-02	
group_11510	2.01E-01	7.47E-08	4.15E-01	8.24E-02	1.01E-01	4.78E-02	
group_10549	1.95E-01	4.22E-04	2.47E-02	-1.45E-01	6.40E-02	1.31E-01	
group_10027	2.01E-01	1.19E-01	8.91E-01	8.88E-03	6.50E-02	8.02E-03	
group_7918	2.01E-01	1.13E-12	1.79E-04	4.36E-01	1.15E-01	2.17E-01	
group_7305	2.01E-01	1.31E-11	3.46E-03	3.42E-01	1.16E-01	1.70E-01	
group_4464	1.98E-01	3.92E-03	3.11E-01	-7.19E-02	7.08E-02	5.94E-02	
group_24770	1.98E-01	5.93E-10	1.09E-01	1.88E-01	1.17E-01	9.39E-02	
group_20626	1.84E-01	7.97E-04	1.12E-01	-1.04E-01	6.53E-02	9.32E-02	
group_20625	1.84E-01	7.97E-04	1.12E-01	-1.04E-01	6.53E-02	9.32E-02	
group_17177	1.98E-01	1.62E-06	1.38E-02	1.60E-01	6.45E-02	1.44E-01	
group_17145	1.88E-01	1.03E-01	9.40E-01	-5.11E-03	6.78E-02	4.42E-03	
group_16465	1.91E-01	1.18E-09	9.49E-02	1.76E-01	1.05E-01	9.78E-02	
group_13664	1.98E-01	1.22E-03	1.47E-01	-9.39E-02	6.45E-02	8.50E-02	
group_12356	1.98E-01	1.37E-01	8.39E-01	1.32E-02	6.53E-02	1.19E-02	
group_11423	1.98E-01	1.37E-01	8.39E-01	1.32E-02	6.53E-02	1.19E-02	
osmE	1.84E-01	1.19E-01	4.20E-01	-1.10E-01	1.37E-01	4.73E-02	
group_22871	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
cap7	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
nucC	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
group_17409	1.91E-01	4.00E-02	4.14E-01	-5.56E-02	6.79E-02	4.79E-02	
group_17408	1.91E-01	4.00E-02	4.14E-01	-5.56E-02	6.79E-02	4.79E-02	
group_16826	1.91E-01	4.00E-02	4.14E-01	-5.56E-02	6.79E-02	4.79E-02	
group_16669	1.95E-01	3.40E-02	7.99E-01	-1.75E-02	6.86E-02	1.49E-02	
group_14571	1.81E-01	2.55E-04	3.77E-02	-1.38E-01	6.61E-02	1.21E-01	
group_14288	1.81E-01	2.55E-04	3.88E-02	-1.37E-01	6.60E-02	1.21E-01	
cdnD	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
group_7419	1.95E-01	2.65E-11	3.92E-03	3.04E-01	1.04E-01	1.68E-01	
cap6	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
group_3818	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
cap8	1.95E-01	4.22E-04	9.55E-02	-1.10E-01	6.57E-02	9.76E-02	
group_3012	1.95E-01	2.73E-10	3.98E-02	2.25E-01	1.09E-01	1.20E-01	
group_19488	1.81E-01	2.60E-01	6.37E-01	-4.59E-02	9.72E-02	2.77E-02	
group_19378	1.81E-01	2.60E-01	6.37E-01	-4.59E-02	9.72E-02	2.77E-02	
group_19361	1.81E-01	2.60E-01	6.37E-01	-4.59E-02	9.72E-02	2.77E-02	
group_19314	1.81E-01	3.34E-03	2.02E-01	-8.57E-02	6.71E-02	7.47E-02	
group_16521	1.84E-01	2.31E-09	4.95E-02	1.81E-01	9.17E-02	1.15E-01	
group_15247	1.88E-01	4.70E-02	4.50E-01	-5.18E-02	6.84E-02	4.43E-02	
sicA	1.88E-01	4.70E-02	4.50E-01	-5.18E-02	6.84E-02	4.43E-02	
group_14991	1.88E-01	4.70E-02	4.50E-01	-5.18E-02	6.84E-02	4.43E-02	
group_14843	1.81E-01	9.82E-04	1.25E-01	-1.03E-01	6.68E-02	8.98E-02	
group_11677	1.91E-01	5.23E-01	1.88E-01	9.29E-02	7.05E-02	7.70E-02	
group_11159	1.81E-01	6.43E-02	8.77E-02	-1.95E-01	1.14E-01	9.99E-02	
group_8233	1.88E-01	2.03E-01	9.01E-01	9.92E-03	7.93E-02	7.33E-03	
group_15635	1.67E-01	6.01E-04	6.22E-02	-1.26E-01	6.75E-02	1.09E-01	
group_14637	1.77E-01	3.17E-04	5.79E-02	-1.28E-01	6.70E-02	1.11E-01	
group_14544	1.88E-01	5.41E-10	6.29E-02	2.02E-01	1.08E-01	1.09E-01	
group_14368	1.77E-01	3.17E-04	5.79E-02	-1.28E-01	6.70E-02	1.11E-01	
dsbA~~~dsbC	1.77E-01	3.17E-04	5.79E-02	-1.28E-01	6.70E-02	1.11E-01	
group_7971	1.88E-01	6.46E-04	1.12E-01	-1.06E-01	6.62E-02	9.32E-02	
group_6473	1.84E-01	8.38E-03	1.57E-01	-1.11E-01	7.84E-02	8.30E-02	
group_4802	1.84E-01	2.28E-02	5.67E-01	-3.99E-02	6.96E-02	3.36E-02	
group_4740	1.88E-01	6.46E-04	1.12E-01	-1.06E-01	6.62E-02	9.32E-02	
group_4301	1.88E-01	6.46E-04	1.13E-01	-1.06E-01	6.64E-02	9.28E-02	
group_20283	1.84E-01	4.00E-01	4.87E-01	4.74E-02	6.82E-02	4.07E-02	
group_19197	1.81E-01	1.01E-02	2.06E-01	-9.26E-02	7.31E-02	7.41E-02	
group_17331	1.84E-01	2.74E-03	1.47E-01	-9.54E-02	6.55E-02	8.50E-02	
group_17266	1.74E-01	1.79E-01	7.15E-01	-2.64E-02	7.21E-02	2.15E-02	
group_16855	1.74E-01	1.79E-01	7.15E-01	-2.64E-02	7.21E-02	2.15E-02	
group_15368	1.74E-01	3.93E-04	6.85E-02	-1.24E-01	6.79E-02	1.07E-01	
group_15239	1.74E-01	3.93E-04	6.85E-02	-1.24E-01	6.79E-02	1.07E-01	
group_13555	1.81E-01	2.70E-02	2.58E-01	-9.54E-02	8.41E-02	6.63E-02	
group_9201	1.81E-01	1.01E-02	1.87E-01	-1.03E-01	7.79E-02	7.74E-02	
group_34	1.84E-01	1.27E-13	9.82E-06	4.54E-01	1.01E-01	2.55E-01	
group_21696	1.81E-01	9.53E-09	2.85E-01	1.12E-01	1.04E-01	6.27E-02	
group_19504	1.60E-01	1.05E-02	3.39E-01	-6.47E-02	6.76E-02	5.60E-02	
group_19481	1.81E-01	2.60E-01	6.49E-01	3.02E-02	6.62E-02	2.67E-02	
group_15281	1.71E-01	1.82E-03	1.64E-01	-9.43E-02	6.77E-02	8.14E-02	
group_15148	1.71E-01	1.82E-03	1.64E-01	-9.43E-02	6.77E-02	8.14E-02	
group_14378	1.77E-01	1.21E-02	8.00E-02	-1.47E-01	8.36E-02	1.02E-01	
espB~~~sctB	1.77E-01	1.21E-02	8.00E-02	-1.47E-01	8.36E-02	1.02E-01	
