variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_3996	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3933	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3854	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3848	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3843	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3830	2.12E-01	2.03E-21	2.90E-02	4.37E-01	1.99E-01	1.27E-01	
group_3810	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3724	2.12E-01	3.38E-20	2.75E-01	2.06E-01	1.89E-01	6.36E-02	
group_3659	2.12E-01	2.03E-21	1.22E-02	4.72E-01	1.87E-01	1.45E-01	
group_3616	2.12E-01	2.03E-21	1.21E-02	4.72E-01	1.87E-01	1.45E-01	
group_3466	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3326	2.12E-01	2.03E-21	7.98E-03	3.91E-01	1.46E-01	1.54E-01	
group_3268	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3248	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3204	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_3061	2.12E-01	3.38E-20	4.00E-02	2.95E-01	1.43E-01	1.19E-01	
xamI	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_2461	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_2350	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_1397	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_1158	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_897	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_746	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_254	2.12E-01	1.11E-22	3.48E-04	7.86E-01	2.17E-01	2.06E-01	
group_24019	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_22934	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_22695	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_21892	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_21310	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_20533	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
allR	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_17644	2.05E-01	1.81E-03	2.74E-01	-7.65E-02	6.98E-02	6.37E-02	
group_17227	2.05E-01	1.81E-03	2.74E-01	-7.65E-02	6.98E-02	6.37E-02	
group_16439	2.05E-01	1.81E-03	2.74E-01	-7.65E-02	6.98E-02	6.37E-02	
group_16355	2.02E-01	2.42E-03	4.02E-01	-5.98E-02	7.13E-02	4.88E-02	
group_11788	2.09E-01	7.60E-21	2.02E-02	3.21E-01	1.38E-01	1.35E-01	
group_10293	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_10138	2.09E-01	3.59E-15	8.11E-01	2.88E-02	1.20E-01	1.39E-02	
group_9884	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_9474	2.09E-01	7.60E-21	8.34E-02	3.09E-01	1.78E-01	1.01E-01	
group_8896	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_8724	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_8699	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_8598	2.05E-01	3.12E-01	8.94E-01	1.01E-02	7.56E-02	7.79E-03	
group_8153	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_7194	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_7144	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_7030	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_6845	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_6101	2.09E-01	7.60E-21	8.34E-02	3.09E-01	1.78E-01	1.01E-01	
group_6100	2.09E-01	7.60E-21	8.34E-02	3.09E-01	1.78E-01	1.01E-01	
group_6013	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_6001	2.05E-01	3.12E-01	8.94E-01	1.01E-02	7.56E-02	7.79E-03	
group_5724	2.05E-01	1.89E-01	2.49E-01	8.24E-02	7.14E-02	6.71E-02	
group_4414	2.09E-01	6.09E-01	7.82E-01	2.29E-02	8.29E-02	1.61E-02	
group_4396	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
gatC	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_4368	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_4286	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_4081	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_3977	2.05E-01	3.12E-01	6.63E-01	3.65E-02	8.37E-02	2.54E-02	
group_3975	2.09E-01	7.60E-21	8.40E-02	3.08E-01	1.78E-01	1.00E-01	
group_3523	2.09E-01	4.27E-22	4.33E-03	5.46E-01	1.90E-01	1.65E-01	
group_3477	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_3403	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_3349	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_3154	2.09E-01	4.27E-22	8.31E-04	5.64E-01	1.67E-01	1.93E-01	
group_3117	2.09E-01	2.20E-23	1.45E-05	8.22E-01	1.86E-01	2.49E-01	
group_3097	2.09E-01	4.27E-22	4.33E-03	5.46E-01	1.90E-01	1.65E-01	
group_3044	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_2118	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_1252	2.09E-01	4.27E-22	4.20E-03	5.48E-01	1.90E-01	1.66E-01	
group_165	2.09E-01	4.27E-22	4.27E-03	5.47E-01	1.90E-01	1.65E-01	
group_23730	2.05E-01	2.81E-20	9.12E-02	2.64E-01	1.56E-01	9.82E-02	
group_23547	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_23512	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_23318	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_23050	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_22769	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_22731	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_22214	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_21855	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_21642	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_21429	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_21035	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_18715	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_18520	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_17963	2.02E-01	2.42E-03	2.80E-01	-7.49E-02	6.92E-02	6.29E-02	
group_17645	2.02E-01	2.42E-03	2.80E-01	-7.49E-02	6.92E-02	6.29E-02	
group_17183	2.05E-01	8.53E-23	2.47E-04	6.27E-01	1.69E-01	2.11E-01	
group_16918	2.05E-01	1.62E-21	5.97E-03	4.13E-01	1.49E-01	1.59E-01	
group_16815	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_15965	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_14892	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_14842	2.02E-01	2.42E-03	4.13E-01	-5.75E-02	7.01E-02	4.77E-02	
group_14636	2.02E-01	2.42E-03	4.13E-01	-5.75E-02	7.01E-02	4.77E-02	
group_14389	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_14365	2.02E-01	2.42E-03	4.13E-01	-5.75E-02	7.01E-02	4.77E-02	
group_14273	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
acaB	2.02E-01	2.42E-03	4.13E-01	-5.75E-02	7.01E-02	4.77E-02	
hchA	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_12362	2.05E-01	6.49E-18	5.04E-02	1.97E-01	1.00E-01	1.14E-01	
group_12299	2.02E-01	1.52E-02	1.87E-01	-1.03E-01	7.77E-02	7.67E-02	
group_11863	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_11676	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_11613	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_11250	2.05E-01	2.81E-20	8.93E-02	2.66E-01	1.56E-01	9.88E-02	
group_11247	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_11134	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_11133	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_11132	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_10707	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_10284	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_10283	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_9519	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_9518	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_9517	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
folE2	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_9124	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_8277	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_8018	2.05E-01	1.05E-15	4.22E-01	7.17E-02	8.92E-02	4.67E-02	
group_7450	2.02E-01	1.29E-01	3.04E-01	7.35E-02	7.14E-02	5.98E-02	
group_6970	2.02E-01	2.24E-01	2.41E-01	8.39E-02	7.14E-02	6.82E-02	
group_6966	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_6938	2.05E-01	2.81E-20	1.65E-01	2.26E-01	1.62E-01	8.07E-02	
group_6611	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_6409	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_5556	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
cobW	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_4637	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
zigA	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_4397	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_4280	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_4221	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_3898	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_3837	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_3829	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_3828	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_3758	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_3579	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_3314	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_3299	2.05E-01	1.62E-21	1.86E-02	4.05E-01	1.71E-01	1.37E-01	
cysS	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_3232	2.05E-01	1.62E-21	1.86E-02	4.05E-01	1.71E-01	1.37E-01	
group_2380	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_2310	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_2144	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_1584	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_1571	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_1531	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_1368	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
group_1282	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_1115	2.05E-01	1.62E-21	1.87E-02	4.05E-01	1.71E-01	1.36E-01	
yidD	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_592	2.05E-01	1.62E-21	1.84E-02	4.06E-01	1.71E-01	1.37E-01	
group_532	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_481	2.05E-01	8.53E-23	2.40E-04	6.28E-01	1.69E-01	2.12E-01	
group_73	2.05E-01	8.53E-23	2.45E-04	6.27E-01	1.69E-01	2.11E-01	
group_23462	1.99E-01	3.23E-03	4.07E-01	-5.90E-02	7.11E-02	4.83E-02	
group_22648	1.99E-01	3.23E-03	4.07E-01	-5.90E-02	7.11E-02	4.83E-02	
group_22647	2.02E-01	2.42E-03	4.05E-01	-5.91E-02	7.09E-02	4.85E-02	
group_21715	1.99E-01	3.23E-03	4.07E-01	-5.90E-02	7.11E-02	4.83E-02	
group_20445	1.99E-01	3.23E-03	4.99E-01	-4.59E-02	6.78E-02	3.94E-02	
group_16975	1.95E-01	4.28E-03	5.71E-01	-4.09E-02	7.22E-02	3.30E-02	
group_14126	1.99E-01	9.17E-01	2.95E-01	7.72E-02	7.36E-02	6.10E-02	
group_12593	2.02E-01	3.27E-22	1.51E-03	5.00E-01	1.56E-01	1.83E-01	
group_11955	1.99E-01	3.78E-04	2.56E-01	-1.13E-01	9.91E-02	6.61E-02	
group_10818	1.99E-01	2.64E-01	9.91E-01	-8.50E-04	7.31E-02	6.77E-04	
group_10430	2.02E-01	3.27E-22	1.51E-03	5.00E-01	1.56E-01	1.83E-01	
group_7824	1.99E-01	8.29E-03	5.30E-01	-4.62E-02	7.34E-02	3.66E-02	
group_5260	1.99E-01	2.64E-01	5.04E-01	4.67E-02	6.98E-02	3.89E-02	
group_4475	2.02E-01	3.27E-22	1.51E-03	5.00E-01	1.56E-01	1.83E-01	
group_4451	2.02E-01	3.27E-22	1.51E-03	5.00E-01	1.56E-01	1.83E-01	
group_4336	2.02E-01	1.61E-23	1.14E-05	6.86E-01	1.54E-01	2.52E-01	
group_3602	1.99E-01	1.95E-02	8.75E-02	-1.26E-01	7.34E-02	9.93E-02	
group_3205	2.02E-01	1.61E-23	1.14E-05	6.86E-01	1.54E-01	2.52E-01	
group_2142	2.02E-01	6.07E-21	4.85E-02	3.12E-01	1.58E-01	1.15E-01	
cadA	1.99E-01	3.23E-03	4.07E-01	-5.90E-02	7.11E-02	4.83E-02	
group_215	2.02E-01	3.27E-22	1.51E-03	5.00E-01	1.56E-01	1.83E-01	
group_24934	1.99E-01	2.25E-20	9.71E-02	2.45E-01	1.47E-01	9.64E-02	
group_23191	1.99E-01	2.85E-24	4.28E-07	7.33E-01	1.42E-01	2.88E-01	
group_18409	1.92E-01	1.62E-07	3.20E-01	-2.00E-01	2.01E-01	5.79E-02	
group_16280	1.95E-01	1.08E-02	6.37E-01	-3.48E-02	7.36E-02	2.75E-02	
group_15773	1.89E-01	2.80E-03	4.29E-01	-5.48E-02	6.91E-02	4.61E-02	
group_11510	1.99E-01	9.71E-16	1.46E-01	1.59E-01	1.09E-01	8.45E-02	
group_10549	1.95E-01	1.56E-03	4.48E-01	-5.37E-02	7.07E-02	4.42E-02	
group_10027	1.95E-01	1.08E-02	6.28E-01	-3.57E-02	7.36E-02	2.82E-02	
group_7918	1.99E-01	5.61E-18	8.96E-01	1.80E-02	1.38E-01	7.59E-03	
group_7305	1.99E-01	1.24E-21	1.21E-03	4.42E-01	1.35E-01	1.87E-01	
group_4464	1.92E-01	1.26E-01	6.98E-01	-3.30E-02	8.50E-02	2.26E-02	
group_24770	1.95E-01	2.38E-22	4.75E-04	4.83E-01	1.37E-01	2.02E-01	
group_20626	1.89E-01	3.06E-04	2.10E-01	-8.71E-02	6.94E-02	7.29E-02	
group_20625	1.89E-01	3.06E-04	2.10E-01	-8.71E-02	6.94E-02	7.29E-02	
group_17177	1.95E-01	2.66E-05	8.45E-01	-1.31E-02	6.67E-02	1.14E-02	
group_17145	1.95E-01	4.28E-03	2.57E-01	-8.94E-02	7.88E-02	6.59E-02	
group_16465	1.92E-01	2.96E-19	1.32E-02	2.87E-01	1.15E-01	1.44E-01	
group_13664	1.95E-01	4.28E-03	4.17E-01	-5.70E-02	7.02E-02	4.73E-02	
group_12356	1.92E-01	5.65E-03	3.91E-01	-6.35E-02	7.38E-02	5.00E-02	
group_11423	1.92E-01	5.65E-03	3.91E-01	-6.35E-02	7.38E-02	5.00E-02	
osmE	1.89E-01	4.34E-08	4.64E-01	-1.49E-01	2.03E-01	4.27E-02	
group_22871	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
cap7	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
nucC	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
group_17409	1.89E-01	9.03E-01	9.84E-02	1.34E-01	8.09E-02	9.61E-02	
group_17408	1.89E-01	9.03E-01	9.84E-02	1.34E-01	8.09E-02	9.61E-02	
group_16826	1.89E-01	9.03E-01	9.84E-02	1.34E-01	8.09E-02	9.61E-02	
group_16669	1.92E-01	7.48E-01	1.92E-01	1.07E-01	8.18E-02	7.59E-02	
group_14571	1.85E-01	1.24E-04	4.33E-02	-1.42E-01	6.99E-02	1.17E-01	
group_14288	1.85E-01	4.22E-04	1.39E-01	-1.03E-01	6.97E-02	8.60E-02	
cdnD	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
group_7419	1.92E-01	2.96E-19	4.35E-02	2.32E-01	1.14E-01	1.17E-01	
cap6	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
group_3818	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
cap8	1.92E-01	5.65E-03	4.44E-01	-5.50E-02	7.16E-02	4.46E-02	
group_3012	1.92E-01	1.71E-20	1.04E-02	3.12E-01	1.21E-01	1.48E-01	
group_19488	1.85E-01	6.49E-08	2.77E-01	-1.37E-01	1.26E-01	6.33E-02	
group_19378	1.85E-01	6.49E-08	2.77E-01	-1.37E-01	1.26E-01	6.33E-02	
group_19361	1.85E-01	6.49E-08	2.77E-01	-1.37E-01	1.26E-01	6.33E-02	
group_19314	1.82E-01	1.26E-02	8.58E-01	1.33E-02	7.42E-02	1.04E-02	
group_16521	1.85E-01	1.07E-12	8.16E-01	-2.20E-02	9.46E-02	1.35E-02	
group_15247	1.85E-01	8.17E-01	6.74E-02	1.50E-01	8.15E-02	1.06E-01	
sicA	1.85E-01	8.17E-01	6.74E-02	1.50E-01	8.15E-02	1.06E-01	
group_14991	1.85E-01	8.17E-01	6.74E-02	1.50E-01	8.15E-02	1.06E-01	
group_14843	1.85E-01	4.22E-04	2.22E-01	-8.63E-02	7.06E-02	7.11E-02	
group_11677	1.89E-01	8.50E-01	4.62E-01	5.98E-02	8.12E-02	4.28E-02	
group_11159	1.85E-01	8.00E-06	5.27E-01	-1.03E-01	1.63E-01	3.69E-02	
group_8233	1.89E-01	2.31E-05	1.43E-01	-1.33E-01	9.08E-02	8.52E-02	
group_15635	1.75E-01	3.34E-04	1.38E-01	-1.06E-01	7.14E-02	8.64E-02	
group_14637	1.82E-01	5.81E-04	2.21E-01	-8.68E-02	7.09E-02	7.12E-02	
group_14544	1.85E-01	1.24E-20	9.15E-03	3.16E-01	1.20E-01	1.51E-01	
group_14368	1.82E-01	5.81E-04	2.21E-01	-8.68E-02	7.09E-02	7.12E-02	
dsbA~~~dsbC	1.82E-01	5.81E-04	2.21E-01	-8.68E-02	7.09E-02	7.12E-02	
group_7971	1.85E-01	9.70E-03	5.77E-01	-4.05E-02	7.25E-02	3.25E-02	
group_6473	1.85E-01	3.29E-05	1.97E-01	-1.19E-01	9.19E-02	7.51E-02	
group_4802	1.78E-01	8.89E-01	2.97E-01	8.27E-02	7.92E-02	6.07E-02	
group_4740	1.85E-01	9.70E-03	5.77E-01	-4.05E-02	7.25E-02	3.25E-02	
group_4301	1.85E-01	9.70E-03	6.22E-01	-3.58E-02	7.26E-02	2.87E-02	
group_20283	1.78E-01	3.72E-02	4.86E-01	5.24E-02	7.52E-02	4.05E-02	
group_19197	1.82E-01	1.15E-05	2.16E-01	-1.03E-01	8.30E-02	7.20E-02	
group_17331	1.82E-01	1.26E-02	9.30E-01	-6.31E-03	7.13E-02	5.15E-03	
group_17266	1.82E-01	1.78E-03	8.09E-01	1.92E-02	7.94E-02	1.41E-02	
group_16855	1.82E-01	1.78E-03	8.09E-01	1.92E-02	7.94E-02	1.41E-02	
group_15368	1.75E-01	1.08E-03	1.72E-01	-1.02E-01	7.46E-02	7.95E-02	
group_15239	1.75E-01	1.08E-03	1.72E-01	-1.02E-01	7.46E-02	7.95E-02	
group_13555	1.82E-01	1.15E-05	3.39E-01	-1.01E-01	1.06E-01	5.57E-02	
group_9201	1.82E-01	4.67E-05	2.18E-01	-1.12E-01	9.09E-02	7.17E-02	
group_34	1.82E-01	8.04E-19	4.97E-02	2.21E-01	1.12E-01	1.14E-01	
group_21696	1.78E-01	2.84E-18	1.91E-01	1.49E-01	1.14E-01	7.62E-02	
group_19504	1.68E-01	1.43E-01	5.17E-01	4.57E-02	7.04E-02	3.77E-02	
group_19481	1.75E-01	4.80E-01	5.70E-01	4.17E-02	7.33E-02	3.31E-02	
group_15281	1.75E-01	3.34E-04	1.54E-01	-1.02E-01	7.13E-02	8.29E-02	
group_15148	1.75E-01	3.34E-04	1.54E-01	-1.02E-01	7.13E-02	8.29E-02	
group_14378	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
espB~~~sctB	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_14098	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_13816	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_13695	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_13612	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_13218	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_12508	1.78E-01	2.43E-08	1.62E-04	-3.84E-01	1.01E-01	2.17E-01	bad-chisq
group_10317	1.78E-01	1.65E-05	1.82E-01	-1.12E-01	8.39E-02	7.76E-02	
group_3494	1.78E-01	4.46E-17	6.47E-01	5.23E-02	1.14E-01	2.67E-02	
group_22814	1.75E-01	9.55E-02	6.92E-01	-2.98E-02	7.53E-02	2.31E-02	
group_21481	1.75E-01	9.55E-02	6.92E-01	-2.98E-02	7.53E-02	2.31E-02	
group_20285	1.72E-01	2.70E-02	4.78E-01	5.49E-02	7.72E-02	4.13E-02	
group_19227	1.75E-01	9.32E-05	6.60E-01	-4.43E-02	1.00E-01	2.57E-02	
group_19151	1.75E-01	8.00E-01	2.48E-01	9.61E-02	8.30E-02	6.73E-02	
group_4635	1.75E-01	9.55E-02	3.46E-01	-7.67E-02	8.14E-02	5.48E-02	
group_20968	1.72E-01	1.65E-06	2.39E-01	-2.43E-01	2.06E-01	6.86E-02	
group_20967	1.72E-01	1.65E-06	2.39E-01	-2.43E-01	2.06E-01	6.86E-02	
group_20966	1.72E-01	1.65E-06	2.39E-01	-2.43E-01	2.06E-01	6.86E-02	
group_19914	1.72E-01	3.36E-05	2.09E-01	-1.07E-01	8.47E-02	7.32E-02	
group_16267	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
sseD~~~sctB	1.68E-01	4.18E-01	8.63E-02	1.42E-01	8.25E-02	9.97E-02	
group_11976	1.72E-01	5.88E-02	1.17E-01	1.39E-01	8.81E-02	9.12E-02	
sigE	1.72E-01	5.88E-02	1.17E-01	1.39E-01	8.81E-02	9.12E-02	
group_10863	1.72E-01	5.88E-02	1.17E-01	1.39E-01	8.81E-02	9.12E-02	
group_10193	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_9934	1.72E-01	1.31E-04	1.60E-01	-1.53E-01	1.08E-01	8.18E-02	
group_9625	1.68E-01	2.56E-01	1.18E-02	1.99E-01	7.87E-02	1.46E-01	
group_9376	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_9130	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_9039	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_7812	1.68E-01	3.44E-02	5.14E-01	-5.64E-02	8.63E-02	3.80E-02	
group_7084	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_6798	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_6318	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
group_4408	1.72E-01	7.13E-01	2.22E-01	1.04E-01	8.46E-02	7.11E-02	
