variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_18099	8.60E-01	1.08E-05	4.15E-01	-2.04E-01	2.50E-01	4.73E-02	
group_18098	8.60E-01	1.08E-05	4.03E-01	-1.85E-01	2.21E-01	4.85E-02	
group_17779	8.60E-01	1.08E-05	2.54E-01	-1.86E-01	1.62E-01	6.61E-02	
group_16728	8.60E-01	1.08E-05	1.83E-01	-2.11E-01	1.58E-01	7.72E-02	
group_16675	8.60E-01	1.85E-06	1.12E-01	-2.60E-01	1.63E-01	9.19E-02	
group_16584	8.60E-01	2.76E-01	2.47E-01	-1.18E-01	1.02E-01	6.71E-02	
group_16526	8.60E-01	2.80E-07	5.37E-01	9.90E-02	1.60E-01	3.58E-02	
group_16206	8.60E-01	1.85E-06	7.40E-01	5.32E-02	1.60E-01	1.92E-02	
group_15256	8.60E-01	1.08E-05	6.21E-01	-7.83E-02	1.58E-01	2.87E-02	
group_14096	8.60E-01	1.85E-06	3.23E-01	1.55E-01	1.56E-01	5.72E-02	
group_14084	8.60E-01	1.85E-06	5.05E-01	-1.09E-01	1.63E-01	3.86E-02	
group_13904	8.60E-01	4.29E-09	5.27E-02	5.32E-01	2.74E-01	1.12E-01	
group_13897	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_13835	8.60E-01	1.85E-06	9.88E-01	-2.49E-03	1.60E-01	9.02E-04	
group_13690	8.60E-01	1.85E-06	3.23E-01	1.55E-01	1.56E-01	5.72E-02	
pcp	8.60E-01	4.29E-09	5.27E-02	5.32E-01	2.74E-01	1.12E-01	
sigK~~~araC	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_13346	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_12771	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_12688	8.60E-01	4.29E-09	5.27E-02	5.32E-01	2.74E-01	1.12E-01	
group_12678	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_12386	8.60E-01	1.08E-05	5.56E-01	-1.27E-01	2.16E-01	3.42E-02	
group_12343	8.60E-01	1.85E-06	7.07E-01	8.27E-02	2.20E-01	2.18E-02	
group_12268	8.60E-01	1.85E-06	7.63E-01	-4.99E-02	1.65E-01	1.75E-02	
group_12136	8.60E-01	2.80E-07	4.91E-01	1.23E-01	1.78E-01	3.99E-02	
group_12007	8.60E-01	1.08E-05	6.83E-01	-8.80E-02	2.15E-01	2.37E-02	
ytfF~~~rhaT~~~eamA	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_11833	8.60E-01	1.85E-06	9.76E-01	-6.87E-03	2.25E-01	1.76E-03	
group_11812	8.60E-01	2.80E-07	2.44E-01	1.83E-01	1.57E-01	6.74E-02	
group_11470	8.60E-01	1.08E-05	8.78E-02	-2.99E-01	1.75E-01	9.87E-02	
group_11403	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_11389	8.60E-01	1.08E-05	1.54E-01	-2.37E-01	1.66E-01	8.25E-02	
group_11300	8.60E-01	1.08E-05	7.68E-01	-4.63E-02	1.57E-01	1.71E-02	
group_11262	8.60E-01	1.85E-06	5.91E-01	1.02E-01	1.89E-01	3.11E-02	
group_11041	8.60E-01	1.08E-05	6.83E-01	-8.80E-02	2.15E-01	2.37E-02	
group_10978	8.60E-01	1.08E-05	2.78E-01	-1.68E-01	1.55E-01	6.28E-02	
group_10919	8.60E-01	1.08E-05	6.83E-01	-8.80E-02	2.15E-01	2.37E-02	
group_10655	8.60E-01	1.85E-06	9.76E-01	-6.87E-03	2.25E-01	1.76E-03	
group_10647	8.60E-01	1.08E-05	3.59E-01	-1.52E-01	1.66E-01	5.32E-02	
group_10515	8.60E-01	1.85E-06	6.82E-01	1.02E-01	2.49E-01	2.37E-02	
group_10417	8.60E-01	1.85E-06	5.70E-01	1.31E-01	2.31E-01	3.30E-02	
yfbR	8.60E-01	1.08E-05	4.32E-01	-1.83E-01	2.32E-01	4.55E-02	
group_9969	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_9891	8.60E-01	1.08E-05	3.35E-01	-1.52E-01	1.58E-01	5.59E-02	
group_9286	8.60E-01	1.08E-05	3.92E-01	-1.34E-01	1.56E-01	4.96E-02	
group_9132	8.60E-01	1.85E-06	6.74E-01	7.63E-02	1.82E-01	2.44E-02	
copR	8.60E-01	1.85E-06	5.70E-01	1.31E-01	2.31E-01	3.30E-02	
group_8353	8.60E-01	1.08E-05	2.80E-01	-2.48E-01	2.29E-01	6.26E-02	
group_8101	8.60E-01	1.08E-05	3.93E-01	-1.88E-01	2.20E-01	4.95E-02	
group_7725	8.60E-01	1.85E-06	2.92E-01	1.67E-01	1.58E-01	6.10E-02	
group_7686	8.60E-01	1.08E-05	2.98E-01	-1.66E-01	1.59E-01	6.03E-02	
lysR~~~hdfR	8.60E-01	1.08E-05	4.66E-01	-1.49E-01	2.04E-01	4.22E-02	
lldD	8.60E-01	1.08E-05	1.54E-01	-2.37E-01	1.66E-01	8.25E-02	
group_20854	8.57E-01	2.11E-05	9.66E-01	5.59E-03	1.31E-01	2.48E-03	
recD	8.57E-01	4.24E-04	2.49E-01	-1.45E-01	1.25E-01	6.67E-02	
group_18818	8.57E-01	3.88E-06	4.50E-01	-1.13E-01	1.50E-01	4.38E-02	
group_18659	8.57E-01	3.88E-06	4.50E-01	-1.13E-01	1.50E-01	4.38E-02	
ygfF~~~fabG	8.57E-01	6.29E-07	7.88E-01	-1.23E-01	4.56E-01	1.56E-02	
yxdL~~~lolD	8.57E-01	6.29E-07	7.88E-01	-1.23E-01	4.56E-01	1.56E-02	
group_17066	8.57E-01	2.11E-05	5.52E-01	-9.13E-02	1.53E-01	3.45E-02	
group_16878	8.57E-01	1.81E-01	7.85E-01	1.95E-02	7.16E-02	1.58E-02	
group_16595	8.57E-01	2.11E-05	6.25E-01	-9.01E-02	1.84E-01	2.84E-02	
group_16404	8.57E-01	1.01E-04	8.21E-01	-3.61E-02	1.59E-01	1.31E-02	
group_16145	8.57E-01	2.11E-05	4.76E-01	-1.43E-01	2.01E-01	4.13E-02	
group_15417	8.57E-01	6.29E-07	3.97E-01	1.24E-01	1.46E-01	4.91E-02	
group_15402	8.57E-01	3.88E-06	9.25E-01	-1.84E-02	1.96E-01	5.46E-03	
group_14872	8.57E-01	6.29E-07	7.88E-01	-1.23E-01	4.56E-01	1.56E-02	
group_14670	8.57E-01	6.29E-07	7.88E-01	-1.23E-01	4.56E-01	1.56E-02	
group_14376	8.57E-01	3.88E-06	3.82E-01	1.25E-01	1.43E-01	5.07E-02	
group_14150	8.57E-01	3.88E-06	4.77E-01	-1.10E-01	1.54E-01	4.12E-02	
group_14093	8.57E-01	2.11E-05	1.25E-02	-4.53E-01	1.80E-01	1.44E-01	
group_13775	8.57E-01	3.88E-06	4.77E-01	-1.10E-01	1.54E-01	4.12E-02	
group_13626	8.57E-01	8.98E-08	5.13E-01	1.05E-01	1.61E-01	3.80E-02	
group_13590	8.57E-01	3.88E-06	9.63E-01	-6.77E-03	1.46E-01	2.69E-03	
group_13320	8.57E-01	2.11E-05	4.00E-01	-1.60E-01	1.90E-01	4.88E-02	
group_13313	8.57E-01	2.11E-05	8.23E-01	-3.20E-02	1.43E-01	1.30E-02	
group_13082	8.57E-01	6.29E-07	7.12E-01	5.40E-02	1.46E-01	2.14E-02	
group_13063	8.57E-01	3.88E-06	3.88E-01	1.25E-01	1.45E-01	5.00E-02	
group_13062	8.57E-01	3.88E-06	5.89E-01	7.70E-02	1.42E-01	3.13E-02	
group_12636	8.57E-01	2.11E-05	8.23E-01	-3.20E-02	1.43E-01	1.30E-02	
group_12092	8.57E-01	6.29E-07	6.08E-01	7.78E-02	1.51E-01	2.98E-02	
group_11736	8.57E-01	2.11E-05	1.78E-01	-2.60E-01	1.92E-01	7.81E-02	
group_11696	8.57E-01	6.29E-07	2.83E-01	-1.95E-01	1.82E-01	6.21E-02	
yoaK	8.57E-01	2.11E-05	6.24E-01	-9.02E-02	1.84E-01	2.84E-02	
group_11520	8.57E-01	3.88E-06	9.46E-01	-9.85E-03	1.46E-01	3.91E-03	
group_11382	8.57E-01	2.11E-05	9.12E-02	-2.51E-01	1.48E-01	9.77E-02	
group_10710	8.57E-01	3.88E-06	7.75E-01	4.14E-02	1.45E-01	1.66E-02	
group_10667	8.57E-01	6.29E-07	2.83E-01	-1.95E-01	1.82E-01	6.21E-02	
group_10406	8.57E-01	6.29E-07	2.83E-01	-1.95E-01	1.82E-01	6.21E-02	
group_10405	8.57E-01	6.29E-07	2.83E-01	-1.95E-01	1.82E-01	6.21E-02	
group_10254	8.57E-01	1.13E-08	2.12E-02	4.92E-01	2.13E-01	1.33E-01	
group_9939	8.57E-01	2.11E-05	1.25E-02	-4.53E-01	1.80E-01	1.44E-01	
group_9907	8.57E-01	3.88E-06	1.22E-01	-2.43E-01	1.57E-01	8.95E-02	
group_8965	8.60E-01	1.08E-05	1.47E-01	-3.33E-01	2.29E-01	8.40E-02	
group_8859	8.57E-01	6.29E-07	2.83E-01	-1.95E-01	1.82E-01	6.21E-02	
group_8710	8.57E-01	2.11E-05	1.25E-02	-4.53E-01	1.80E-01	1.44E-01	
group_8333	8.57E-01	3.88E-06	5.94E-01	-1.00E-01	1.88E-01	3.09E-02	
group_8219	8.57E-01	1.13E-08	2.12E-02	4.92E-01	2.13E-01	1.33E-01	
group_7976	8.57E-01	2.11E-05	1.25E-02	-4.53E-01	1.80E-01	1.44E-01	
group_7303	8.57E-01	8.98E-08	8.49E-01	6.68E-02	3.50E-01	1.11E-02	
group_4749	8.57E-01	2.11E-05	1.25E-02	-4.53E-01	1.80E-01	1.44E-01	
group_4661	8.57E-01	3.88E-06	9.56E-01	7.93E-03	1.44E-01	3.19E-03	
group_4660	8.57E-01	2.11E-05	4.87E-01	-9.90E-02	1.42E-01	4.03E-02	
group_20825	8.53E-01	7.68E-03	8.77E-01	4.07E-02	2.62E-01	8.98E-03	
group_19165	8.53E-01	3.97E-05	3.68E-01	-1.27E-01	1.40E-01	5.22E-02	
group_18501	8.53E-01	7.81E-06	2.26E-01	-1.78E-01	1.47E-01	7.01E-02	
group_17061	8.53E-01	7.68E-03	7.95E-01	6.64E-02	2.55E-01	1.51E-02	
group_16263	8.53E-01	3.97E-05	7.58E-01	-4.15E-02	1.34E-01	1.79E-02	
group_15667	8.53E-01	7.81E-06	7.72E-01	-3.99E-02	1.38E-01	1.68E-02	
group_15165	8.53E-01	3.97E-05	2.55E-02	-3.57E-01	1.59E-01	1.29E-01	
group_14502	8.53E-01	7.81E-06	7.45E-01	-5.53E-02	1.69E-01	1.89E-02	
motB~~~ompA	8.53E-01	7.81E-06	6.72E-01	5.71E-02	1.34E-01	2.46E-02	
group_14119	8.53E-01	3.97E-05	2.52E-02	-3.58E-01	1.59E-01	1.29E-01	
group_13741	8.53E-01	7.81E-06	3.71E-01	1.46E-01	1.63E-01	5.18E-02	
group_13727	8.53E-01	3.97E-05	2.52E-02	-3.58E-01	1.59E-01	1.29E-01	
group_13693	8.53E-01	7.81E-06	3.71E-01	1.46E-01	1.63E-01	5.18E-02	
group_13608	8.53E-01	7.81E-06	3.71E-01	1.46E-01	1.63E-01	5.18E-02	
group_13112	8.53E-01	3.97E-05	2.52E-02	-3.58E-01	1.59E-01	1.29E-01	
group_13058	8.53E-01	3.97E-05	1.51E-02	-3.98E-01	1.63E-01	1.40E-01	
group_12769	8.53E-01	1.36E-06	3.96E-01	1.15E-01	1.35E-01	4.92E-02	
group_12679	8.53E-01	7.81E-06	8.12E-01	3.19E-02	1.34E-01	1.38E-02	
group_12563	8.53E-01	1.36E-06	3.69E-01	1.20E-01	1.33E-01	5.20E-02	
group_12325	8.53E-01	7.81E-06	3.71E-01	1.46E-01	1.63E-01	5.18E-02	
group_12162	8.53E-01	3.97E-05	4.24E-01	-1.09E-01	1.35E-01	4.64E-02	
cynR~~~lysR	8.53E-01	7.81E-06	6.31E-01	6.43E-02	1.34E-01	2.78E-02	
group_11573	8.53E-01	3.97E-05	6.53E-01	-7.34E-02	1.63E-01	2.61E-02	
group_11151	8.53E-01	3.97E-05	4.24E-01	-1.09E-01	1.35E-01	4.64E-02	
nifQ	8.53E-01	3.97E-05	4.78E-01	-1.18E-01	1.67E-01	4.11E-02	
dipZ	8.53E-01	7.81E-06	4.13E-01	-1.10E-01	1.35E-01	4.74E-02	
group_8995	8.53E-01	3.97E-05	3.50E-01	-1.26E-01	1.35E-01	5.42E-02	
yniC	8.53E-01	1.36E-06	3.43E-01	1.29E-01	1.36E-01	5.49E-02	
group_8849	8.53E-01	2.08E-07	5.74E-01	-9.34E-02	1.66E-01	3.26E-02	
group_8638	8.53E-01	2.08E-07	3.38E-01	2.03E-01	2.11E-01	5.55E-02	
group_8573	8.53E-01	3.97E-05	1.20E-01	-2.24E-01	1.44E-01	8.99E-02	
mlrC	8.53E-01	1.36E-06	3.21E-01	-1.59E-01	1.60E-01	5.75E-02	
group_7745	8.53E-01	3.97E-05	6.46E-01	-7.52E-02	1.63E-01	2.67E-02	
group_7618	8.53E-01	2.08E-07	7.02E-01	1.42E-01	3.70E-01	2.22E-02	
group_6338	8.53E-01	2.08E-07	2.08E-01	1.74E-01	1.37E-01	7.30E-02	
group_5706	8.53E-01	3.97E-05	1.79E-02	-3.91E-01	1.64E-01	1.37E-01	
group_5151	8.53E-01	1.36E-06	3.21E-01	-1.59E-01	1.60E-01	5.75E-02	
group_19726	8.50E-01	4.62E-07	4.66E-01	1.25E-01	1.71E-01	4.23E-02	
group_19367	8.50E-01	6.94E-01	5.37E-01	4.09E-02	6.62E-02	3.58E-02	
adaA~~~alkA~~~araC	8.50E-01	4.53E-01	1.46E-01	8.76E-02	6.00E-02	8.42E-02	
group_18423	8.50E-01	1.52E-05	5.59E-01	-7.75E-02	1.33E-01	3.38E-02	
group_18340	8.50E-01	1.52E-05	5.59E-01	-7.75E-02	1.33E-01	3.38E-02	
group_17825	8.50E-01	2.81E-06	4.59E-01	1.21E-01	1.63E-01	4.30E-02	
group_17332	8.50E-01	4.62E-07	9.24E-01	2.47E-02	2.57E-01	5.57E-03	
group_17062	8.50E-01	1.11E-02	9.55E-01	-1.18E-02	2.08E-01	3.29E-03	
group_15597	8.50E-01	1.52E-05	9.81E-01	-2.99E-03	1.27E-01	1.36E-03	
group_15131	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
group_14819	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
marR~~~mhqR	8.50E-01	1.63E-01	7.86E-01	1.76E-02	6.48E-02	1.57E-02	
group_14596	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
group_14318	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
group_14020	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
group_13456	8.50E-01	1.52E-05	6.14E-01	7.51E-02	1.49E-01	2.92E-02	
group_13355	8.53E-01	2.81E-08	3.18E-01	1.47E-01	1.47E-01	5.78E-02	
group_13081	8.50E-01	8.58E-09	4.13E-01	1.35E-01	1.65E-01	4.74E-02	
group_13030	8.50E-01	1.52E-05	2.42E-01	-1.53E-01	1.31E-01	6.77E-02	
group_12626	8.50E-01	2.81E-06	7.64E-01	4.23E-02	1.41E-01	1.74E-02	
group_12583	8.50E-01	7.22E-05	2.48E-01	-1.43E-01	1.24E-01	6.69E-02	
group_12512	8.50E-01	7.22E-05	7.61E-03	-3.68E-01	1.37E-01	1.54E-01	
group_12382	8.50E-01	1.52E-05	4.28E-02	-2.99E-01	1.47E-01	1.17E-01	
hmuU	8.50E-01	7.22E-05	1.68E-02	-3.48E-01	1.45E-01	1.38E-01	
group_12317	8.50E-01	1.52E-05	1.62E-01	-2.11E-01	1.50E-01	8.09E-02	
group_12161	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
yhaJ~~~lysR	8.50E-01	1.52E-05	8.44E-01	2.48E-02	1.26E-01	1.14E-02	
group_11827	8.50E-01	7.22E-05	1.92E-01	-1.69E-01	1.29E-01	7.56E-02	
group_11777	8.50E-01	7.22E-05	9.73E-02	-2.72E-01	1.63E-01	9.59E-02	
azu	8.50E-01	7.22E-05	1.68E-02	-3.48E-01	1.45E-01	1.38E-01	
group_11385	8.50E-01	7.22E-05	6.49E-03	-3.96E-01	1.44E-01	1.57E-01	
group_11150	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
group_10673	8.50E-01	4.62E-07	4.62E-01	-1.11E-01	1.51E-01	4.26E-02	
group_10624	8.50E-01	9.70E-10	2.16E-01	2.15E-01	1.74E-01	7.16E-02	
group_10398	8.50E-01	7.22E-05	5.84E-01	-8.14E-02	1.48E-01	3.18E-02	
group_10099	8.50E-01	7.22E-05	1.68E-02	-3.48E-01	1.45E-01	1.38E-01	
group_9970	8.50E-01	2.81E-06	2.76E-01	1.53E-01	1.41E-01	6.31E-02	
group_9740	8.50E-01	4.62E-07	1.12E-01	2.85E-01	1.78E-01	9.20E-02	
group_9398	8.50E-01	1.52E-05	8.00E-01	-3.32E-02	1.31E-01	1.47E-02	
group_8985	8.50E-01	2.81E-06	8.95E-01	1.71E-02	1.29E-01	7.67E-03	
yhjE~~~abaF	8.50E-01	4.62E-07	4.62E-01	-1.11E-01	1.51E-01	4.26E-02	
group_8755	8.50E-01	1.52E-05	6.11E-01	6.39E-02	1.25E-01	2.95E-02	
group_8625	8.50E-01	2.81E-06	6.25E-01	-6.74E-02	1.38E-01	2.84E-02	
group_8283	8.50E-01	4.62E-07	6.23E-01	-7.27E-02	1.48E-01	2.85E-02	
group_7963	8.50E-01	7.22E-05	1.68E-02	-3.48E-01	1.45E-01	1.38E-01	
group_7772	8.50E-01	4.62E-07	6.23E-01	-7.27E-02	1.48E-01	2.85E-02	
group_7036	8.50E-01	7.22E-05	4.63E-01	-1.11E-01	1.51E-01	4.25E-02	
crcB	8.50E-01	4.62E-07	9.23E-01	2.49E-02	2.57E-01	5.63E-03	
group_20824	8.47E-01	1.58E-02	9.76E-01	5.39E-03	1.79E-01	1.75E-03	
tolC~~~bepC	8.47E-01	1.58E-02	8.75E-01	-2.84E-02	1.81E-01	9.10E-03	
group_19857	8.47E-01	1.58E-02	8.75E-01	-2.84E-02	1.81E-01	9.10E-03	
group_19854	8.47E-01	5.62E-06	9.94E-01	9.78E-04	1.22E-01	4.66E-04	
group_19814	8.47E-01	5.62E-06	8.58E-01	2.17E-02	1.21E-01	1.04E-02	
group_17868	8.47E-01	5.62E-06	4.21E-01	-2.78E-01	3.45E-01	4.67E-02	
nolA~~~merR	8.47E-01	9.84E-07	5.74E-01	1.25E-01	2.22E-01	3.25E-02	
motA~~~pomA	8.47E-01	5.62E-06	3.95E-01	1.01E-01	1.19E-01	4.93E-02	
tetR~~~kstR2~~~acrR~~~betI	8.47E-01	3.94E-02	3.74E-01	6.12E-02	6.88E-02	5.15E-02	
group_13895	8.47E-01	2.84E-05	5.00E-01	-8.37E-02	1.24E-01	3.91E-02	
group_13632	8.47E-01	2.84E-05	5.85E-01	6.55E-02	1.20E-01	3.16E-02	
group_13479	8.47E-01	5.62E-06	8.10E-01	3.15E-02	1.31E-01	1.40E-02	
group_13326	8.47E-01	5.62E-06	6.74E-02	-3.12E-01	1.70E-01	1.06E-01	
group_13295	8.47E-01	5.62E-06	8.10E-01	3.15E-02	1.31E-01	1.40E-02	
fecI~~~sigM	8.47E-01	1.27E-04	3.08E-01	-1.21E-01	1.18E-01	5.90E-02	
group_13029	8.47E-01	1.27E-04	3.08E-01	-1.21E-01	1.18E-01	5.90E-02	
group_12834	8.47E-01	2.84E-05	5.85E-01	6.55E-02	1.20E-01	3.16E-02	
group_12653	8.47E-01	5.62E-06	8.77E-01	-2.61E-02	1.68E-01	8.99E-03	
group_12358	8.47E-01	2.84E-05	5.85E-01	6.55E-02	1.20E-01	3.16E-02	
group_11772	8.47E-01	9.84E-07	9.86E-01	3.57E-03	2.05E-01	1.01E-03	
group_11631	8.47E-01	5.62E-06	8.06E-01	3.70E-02	1.51E-01	1.42E-02	
group_11443	8.47E-01	2.84E-05	3.30E-01	-1.40E-01	1.43E-01	5.64E-02	
group_10532	8.47E-01	9.84E-07	9.86E-01	3.57E-03	2.05E-01	1.01E-03	
group_10458	8.47E-01	2.10E-08	6.17E-01	7.92E-02	1.58E-01	2.90E-02	
group_10288	8.47E-01	2.84E-05	5.85E-01	6.55E-02	1.20E-01	3.16E-02	
group_10051	8.47E-01	2.84E-05	3.30E-01	-1.40E-01	1.43E-01	5.64E-02	
nimR~~~araC	8.47E-01	1.53E-07	5.56E-02	3.87E-01	2.01E-01	1.11E-01	
group_9552	8.47E-01	1.27E-04	3.91E-01	-1.19E-01	1.39E-01	4.97E-02	
group_9247	8.47E-01	1.53E-07	5.56E-02	3.87E-01	2.01E-01	1.11E-01	
group_8556	8.47E-01	2.10E-08	6.17E-01	7.92E-02	1.58E-01	2.90E-02	
group_8230	8.47E-01	2.84E-05	9.15E-01	-1.35E-02	1.26E-01	6.21E-03	
group_8106	8.47E-01	2.84E-05	5.85E-01	6.55E-02	1.20E-01	3.16E-02	
group_7869	8.47E-01	2.84E-05	3.30E-01	-1.40E-01	1.43E-01	5.64E-02	
group_7539	8.47E-01	9.84E-07	1.40E-01	2.17E-01	1.47E-01	8.54E-02	
group_19856	8.43E-01	2.19E-02	5.92E-01	-9.33E-02	1.74E-01	3.10E-02	
group_19566	8.43E-01	2.19E-02	5.92E-01	-9.33E-02	1.74E-01	3.10E-02	
degU~~~citB~~~evgA	8.43E-01	2.19E-02	5.92E-01	-9.33E-02	1.74E-01	3.10E-02	
group_16146	8.43E-01	1.08E-05	6.78E-01	-6.87E-02	1.65E-01	2.41E-02	
group_13980	8.43E-01	5.15E-05	6.20E-01	5.65E-02	1.14E-01	2.87E-02	
group_13774	8.43E-01	3.35E-07	7.09E-01	-4.99E-02	1.33E-01	2.17E-02	
group_13448	8.43E-01	5.15E-05	6.20E-01	5.66E-02	1.14E-01	2.88E-02	
group_12419	8.43E-01	5.15E-05	1.83E-01	-1.54E-01	1.16E-01	7.71E-02	
group_11819	8.43E-01	2.18E-04	7.88E-01	-3.07E-02	1.14E-01	1.56E-02	
group_11453	8.43E-01	2.02E-06	9.51E-01	-1.04E-02	1.70E-01	3.56E-03	
group_11426	8.43E-01	5.15E-05	7.39E-01	3.87E-02	1.16E-01	1.93E-02	
mdtK	8.43E-01	2.02E-06	6.66E-01	7.93E-02	1.84E-01	2.50E-02	
group_10603	8.43E-01	5.15E-05	9.87E-01	2.14E-03	1.30E-01	9.50E-04	
kdgR~~~iclR	8.43E-01	5.15E-05	6.20E-01	5.66E-02	1.14E-01	2.87E-02	
group_10009	8.43E-01	2.02E-06	9.72E-01	-5.22E-03	1.49E-01	2.03E-03	
group_10000	8.43E-01	3.35E-07	1.86E-01	1.62E-01	1.22E-01	7.66E-02	
group_9936	8.43E-01	1.08E-05	3.71E-01	-1.68E-01	1.88E-01	5.18E-02	
pfkB~~~rbsK	8.43E-01	5.15E-05	4.84E-01	-7.91E-02	1.13E-01	4.05E-02	
group_8231	8.43E-01	5.15E-05	9.01E-01	-1.47E-02	1.18E-01	7.24E-03	
group_7693	8.43E-01	1.08E-05	3.71E-01	-1.68E-01	1.88E-01	5.18E-02	
group_4726	8.43E-01	2.18E-04	1.62E-02	-3.67E-01	1.52E-01	1.39E-01	
group_21483	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_18407	8.43E-01	2.18E-04	8.86E-01	1.66E-02	1.16E-01	8.31E-03	
group_18004	8.43E-01	1.08E-05	5.30E-01	4.86E-02	7.74E-02	3.64E-02	
group_17304	8.40E-01	2.02E-05	6.27E-01	-1.16E-01	2.38E-01	2.82E-02	
ybhI	8.40E-01	7.08E-07	3.76E-01	1.14E-01	1.28E-01	5.13E-02	
group_14370	8.40E-01	4.01E-06	9.25E-01	-1.71E-02	1.81E-01	5.48E-03	
group_14289	8.40E-01	9.06E-05	8.44E-01	2.16E-02	1.10E-01	1.14E-02	
group_13629	8.40E-01	9.06E-05	3.01E-01	-1.48E-01	1.43E-01	5.99E-02	
group_13604	8.40E-01	4.01E-06	3.93E-01	-1.05E-01	1.23E-01	4.95E-02	
group_13449	8.40E-01	9.06E-05	6.79E-01	5.05E-02	1.22E-01	2.40E-02	
group_13435	8.40E-01	9.06E-05	3.01E-01	-1.48E-01	1.43E-01	5.99E-02	
group_13067	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
yabI	8.40E-01	2.02E-05	5.71E-01	-6.26E-02	1.10E-01	3.28E-02	
fepD~~~hmuU	8.40E-01	9.06E-05	3.01E-01	-1.48E-01	1.43E-01	5.99E-02	
group_12048	8.40E-01	9.06E-05	3.01E-01	-1.48E-01	1.43E-01	5.99E-02	
group_11263	8.40E-01	7.08E-07	1.29E-01	2.16E-01	1.42E-01	8.79E-02	
group_11113	8.40E-01	2.02E-05	2.01E-01	-1.77E-01	1.38E-01	7.41E-02	
group_10260	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_8615	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
cptA	8.40E-01	2.02E-05	8.62E-01	-2.93E-02	1.68E-01	1.01E-02	
group_8281	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_8234	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_6727	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_6517	8.40E-01	9.06E-05	9.94E-01	-1.08E-03	1.35E-01	4.64E-04	
group_6352	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_5617	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_5591	8.40E-01	2.02E-05	3.30E-01	1.07E-01	1.09E-01	5.64E-02	
group_4918	8.40E-01	2.02E-05	4.13E-01	-1.35E-01	1.64E-01	4.75E-02	
group_4727	8.40E-01	4.01E-06	1.87E-01	-2.23E-01	1.69E-01	7.63E-02	
group_16695	8.37E-01	1.55E-04	7.52E-01	-3.85E-02	1.22E-01	1.83E-02	
group_16443	8.37E-01	3.65E-05	6.33E-02	-2.45E-01	1.32E-01	1.07E-01	
group_14767	8.37E-01	3.65E-05	4.98E-01	7.03E-02	1.04E-01	3.92E-02	
group_13786	8.37E-01	3.65E-05	6.61E-01	-8.57E-02	1.95E-01	2.54E-02	
group_13086	8.37E-01	1.55E-04	2.32E-01	-1.71E-01	1.43E-01	6.92E-02	
group_12630	8.37E-01	5.62E-10	2.91E-02	3.28E-01	1.50E-01	1.26E-01	
group_12580	8.37E-01	3.65E-05	5.69E-01	-1.17E-01	2.05E-01	3.30E-02	
holB	8.40E-01	4.01E-06	4.19E-01	-9.29E-02	1.15E-01	4.68E-02	
group_12285	8.37E-01	5.87E-04	2.33E-01	-1.38E-01	1.15E-01	6.91E-02	
group_11900	8.37E-01	1.55E-04	7.00E-01	-4.07E-02	1.06E-01	2.23E-02	
group_11766	8.37E-01	3.65E-05	3.00E-01	-2.05E-01	1.98E-01	6.00E-02	
group_11527	8.37E-01	5.87E-04	2.19E-02	-2.36E-01	1.03E-01	1.32E-01	
