variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
urtE~~~tcyN	5.86E-01	9.38E-04	8.95E-01	-9.16E-03	6.96E-02	7.66E-03	
group_10050	5.82E-01	3.47E-05	9.34E-02	-1.95E-01	1.16E-01	9.75E-02	
group_10013	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
group_9360	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
group_7790	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
glnH	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
group_6689	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
group_4399	5.86E-01	2.37E-05	3.58E-01	-1.15E-01	1.25E-01	5.35E-02	
group_18598	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18469	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18465	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18461	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18460	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18317	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18316	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_18127	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_17869	5.82E-01	2.74E-04	9.59E-01	-7.14E-03	1.38E-01	3.01E-03	
group_16147	5.82E-01	1.65E-08	2.28E-01	7.93E-02	6.57E-02	7.02E-02	
group_8152	5.82E-01	1.01E-04	3.56E-01	-1.41E-01	1.52E-01	5.37E-02	
group_20054	5.82E-01	3.30E-02	5.95E-03	-1.64E-01	5.93E-02	1.59E-01	
group_16256	5.82E-01	7.05E-04	4.84E-01	7.98E-02	1.14E-01	4.07E-02	
ccmG~~~dsbE	5.79E-01	1.12E-07	9.74E-02	-1.52E-01	9.16E-02	9.64E-02	
group_20927	5.79E-01	1.12E-07	9.74E-02	-1.52E-01	9.16E-02	9.64E-02	
group_18144	5.72E-01	3.62E-06	9.85E-02	-1.50E-01	9.04E-02	9.61E-02	
group_12375	5.72E-01	3.77E-05	6.07E-01	3.40E-02	6.61E-02	2.99E-02	
group_10663	5.79E-01	3.09E-12	5.58E-02	1.24E-01	6.48E-02	1.11E-01	
cdhR~~~rhaS	5.72E-01	2.86E-07	2.10E-02	-1.75E-01	7.55E-02	1.34E-01	
group_18553	5.72E-01	1.77E-08	1.34E-01	-1.38E-01	9.22E-02	8.71E-02	
group_18421	5.72E-01	1.77E-08	1.34E-01	-1.38E-01	9.22E-02	8.71E-02	
group_17979	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
group_17978	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
fepB	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
group_17252	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
group_17229	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
group_16527	5.69E-01	3.90E-04	3.52E-01	-1.16E-01	1.24E-01	5.42E-02	
group_20907	5.72E-01	1.05E-06	2.53E-01	-1.05E-01	9.18E-02	6.65E-02	
group_18677	5.69E-01	2.93E-08	1.56E-01	-1.28E-01	9.02E-02	8.25E-02	
group_18249	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_18131	5.69E-01	5.20E-05	1.65E-01	-1.56E-01	1.12E-01	8.08E-02	
group_18128	5.69E-01	5.20E-05	1.65E-01	-1.56E-01	1.12E-01	8.08E-02	
yscX	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sycN	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_17767	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_17612	5.66E-01	2.06E-04	7.31E-01	-9.12E-02	2.65E-01	2.01E-02	
msuE	5.66E-01	2.06E-04	7.31E-01	-9.12E-02	2.65E-01	2.01E-02	
group_16554	5.66E-01	2.06E-04	7.31E-01	-9.12E-02	2.65E-01	2.01E-02	
group_16295	5.66E-01	2.06E-04	7.31E-01	-9.12E-02	2.65E-01	2.01E-02	
group_14577	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_13985	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sctT	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sctN	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_12843	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_12842	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sctR	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_12077	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_11033	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_6075	5.69E-01	5.20E-05	8.58E-02	-1.75E-01	1.02E-01	9.99E-02	
ccoO	5.59E-01	9.57E-01	8.11E-03	-1.37E-01	5.14E-02	1.53E-01	
group_14992	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_14806	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sctI	5.66E-01	1.14E-08	7.06E-02	-1.60E-01	8.81E-02	1.05E-01	
group_14578	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
cesT~~~sctU	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
sctK	5.66E-01	1.14E-08	6.76E-02	-1.62E-01	8.82E-02	1.06E-01	
group_13986	5.69E-01	6.81E-09	4.50E-02	-1.80E-01	8.95E-02	1.16E-01	
group_13584	5.69E-01	9.78E-04	6.98E-01	4.52E-02	1.16E-01	2.26E-02	
group_11371	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_10888	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_10643	5.62E-01	3.70E-05	8.45E-01	-1.78E-02	9.09E-02	1.14E-02	
rutC~~~ridA	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_9218	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
hpaI	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_9162	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_7665	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
hpaH	5.66E-01	2.46E-03	4.24E-01	-5.50E-02	6.86E-02	4.66E-02	
group_19442	5.62E-01	1.76E-03	3.03E-01	-1.54E-01	1.49E-01	6.00E-02	
group_14253	5.69E-01	1.21E-08	5.30E-03	1.81E-01	6.45E-02	1.61E-01	
group_21055	5.56E-01	2.09E-04	2.80E-01	-1.56E-01	1.44E-01	6.29E-02	
group_17613	5.56E-01	5.43E-04	7.76E-01	-6.67E-02	2.34E-01	1.66E-02	
group_15186	5.59E-01	2.29E-04	8.62E-02	1.19E-01	6.90E-02	9.97E-02	
group_13377	5.59E-01	8.37E-05	6.32E-01	-2.82E-02	5.86E-02	2.79E-02	
group_13019	5.62E-01	7.32E-04	8.40E-01	-2.18E-02	1.08E-01	1.18E-02	
group_10457	5.62E-01	8.56E-03	2.27E-02	2.57E-01	1.12E-01	1.32E-01	
group_20002	5.52E-01	2.91E-04	4.95E-03	-4.84E-01	1.71E-01	1.63E-01	
group_17055	5.59E-01	5.19E-03	9.20E-02	2.16E-01	1.28E-01	9.79E-02	
group_15171	5.56E-01	8.41E-06	8.16E-02	-1.39E-01	7.96E-02	1.01E-01	
degS	5.52E-01	2.91E-04	9.98E-01	2.75E-04	8.85E-02	1.81E-04	
nreC	5.52E-01	2.91E-04	9.98E-01	2.75E-04	8.85E-02	1.81E-04	
group_11730	5.59E-01	1.09E-02	2.15E-02	2.50E-01	1.08E-01	1.33E-01	
mdtP~~~tolC	5.59E-01	1.09E-02	2.15E-02	2.50E-01	1.08E-01	1.33E-01	
group_8403	5.56E-01	6.03E-05	8.46E-01	1.58E-02	8.12E-02	1.13E-02	
group_16827	5.52E-01	4.48E-06	2.03E-01	1.03E-01	8.06E-02	7.41E-02	
dmlR~~~lysR	5.56E-01	1.38E-02	2.38E-02	2.38E-01	1.05E-01	1.31E-01	
group_9990	5.56E-01	6.70E-03	8.45E-02	1.81E-01	1.05E-01	1.00E-01	
group_9976	5.52E-01	3.12E-07	1.30E-01	-1.43E-01	9.42E-02	8.82E-02	
amiE	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_18030	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_18029	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_17743	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
norD	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_17742	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_17415	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_17374	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_17372	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_16842	5.52E-01	1.24E-05	2.62E-01	-1.03E-01	9.16E-02	6.53E-02	
group_20168	5.42E-01	2.93E-04	2.92E-01	-1.36E-01	1.29E-01	6.14E-02	
group_19708	5.49E-01	4.86E-07	8.42E-01	-1.56E-02	7.83E-02	1.16E-02	
group_19675	5.49E-01	4.86E-07	8.42E-01	-1.56E-02	7.83E-02	1.16E-02	
group_19596	5.45E-01	1.60E-07	3.13E-01	7.02E-02	6.95E-02	5.87E-02	
group_18545	5.42E-01	1.78E-03	2.75E-01	-1.74E-01	1.59E-01	6.36E-02	
group_14435	5.45E-01	6.94E-06	5.43E-01	4.21E-02	6.91E-02	3.55E-02	
group_19410	5.39E-01	4.03E-04	5.44E-02	-3.57E-01	1.85E-01	1.12E-01	
group_16265	5.45E-01	1.38E-02	2.74E-02	2.73E-01	1.23E-01	1.28E-01	
group_14521	5.42E-01	3.82E-05	3.94E-01	-7.67E-02	8.98E-02	4.97E-02	
group_8218	5.45E-01	6.94E-06	8.68E-01	1.25E-02	7.48E-02	9.71E-03	
group_5068	5.45E-01	6.94E-06	8.68E-01	1.25E-02	7.48E-02	9.71E-03	
group_14057	5.42E-01	4.02E-03	8.52E-01	1.74E-02	9.28E-02	1.09E-02	
group_9138	5.42E-01	8.62E-04	1.83E-01	-7.97E-02	5.98E-02	7.74E-02	
group_15044	5.35E-01	6.70E-05	1.31E-01	1.02E-01	6.71E-02	8.78E-02	
group_14236	5.35E-01	7.76E-05	5.00E-01	-5.83E-02	8.64E-02	3.92E-02	
group_10102	5.32E-01	7.43E-04	2.55E-03	-5.46E-01	1.80E-01	1.74E-01	
group_14674	5.32E-01	1.90E-12	1.58E-03	2.05E-01	6.42E-02	1.83E-01	
group_8192	5.29E-01	2.34E-03	7.33E-02	-3.36E-01	1.87E-01	1.04E-01	
relE2	5.29E-01	2.34E-03	6.99E-01	3.43E-02	8.85E-02	2.26E-02	
galU	5.29E-01	2.34E-03	7.33E-02	-3.36E-01	1.87E-01	1.04E-01	
group_19435	5.22E-01	5.56E-01	1.75E-02	-1.31E-01	5.49E-02	1.38E-01	
group_18315	5.29E-01	1.09E-02	5.92E-01	7.55E-02	1.41E-01	3.12E-02	
group_15411	5.29E-01	2.79E-07	9.04E-02	1.32E-01	7.79E-02	9.84E-02	
group_11711	5.29E-01	2.34E-03	5.54E-02	-3.67E-01	1.91E-01	1.11E-01	
group_10748	5.29E-01	2.34E-03	5.54E-02	-3.67E-01	1.91E-01	1.11E-01	
group_9991	5.25E-01	1.37E-02	4.82E-01	-1.22E-01	1.74E-01	4.09E-02	
group_11660	5.25E-01	7.73E-06	8.77E-01	1.16E-02	7.48E-02	9.00E-03	
group_10352	5.25E-01	7.73E-06	8.77E-01	1.16E-02	7.48E-02	9.00E-03	
group_7534	5.29E-01	4.09E-09	8.10E-01	1.74E-02	7.23E-02	1.40E-02	
marR~~~mprA	5.25E-01	1.33E-03	9.34E-01	-7.22E-03	8.65E-02	4.86E-03	
group_16546	5.29E-01	3.47E-06	4.73E-01	5.02E-02	6.99E-02	4.18E-02	
group_16397	5.22E-01	3.99E-03	4.54E-01	6.37E-02	8.50E-02	4.36E-02	
group_14139	5.22E-01	2.08E-12	1.69E-03	2.01E-01	6.33E-02	1.81E-01	
group_8756	5.19E-01	5.15E-03	1.46E-01	-2.55E-01	1.75E-01	8.46E-02	
group_21833	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_12959	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_12217	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
apaH	5.15E-01	6.61E-03	2.04E-01	-2.17E-01	1.71E-01	7.39E-02	
group_7919	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_7395	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_6804	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_6125	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_4995	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
fcbT1	5.15E-01	1.36E-02	7.20E-01	-1.23E-01	3.43E-01	2.09E-02	
group_16364	5.12E-01	1.70E-02	8.04E-01	6.37E-02	2.56E-01	1.45E-02	
group_16308	5.19E-01	5.15E-03	3.11E-01	8.53E-02	8.40E-02	5.90E-02	
group_13084	5.15E-01	6.15E-01	8.60E-01	-9.88E-03	5.62E-02	1.02E-02	
cerR	5.12E-01	8.43E-03	1.88E-01	-3.32E-01	2.52E-01	7.66E-02	
group_9545	5.12E-01	8.43E-03	1.88E-01	-3.32E-01	2.52E-01	7.66E-02	
group_8199	5.12E-01	8.43E-03	1.62E-01	-3.54E-01	2.52E-01	8.14E-02	
group_8191	5.12E-01	8.43E-03	1.62E-01	-3.54E-01	2.52E-01	8.14E-02	
lysE	5.12E-01	8.43E-03	1.01E-01	-4.60E-01	2.80E-01	9.53E-02	
group_7628	5.12E-01	8.43E-03	1.88E-01	-3.32E-01	2.52E-01	7.66E-02	
group_6972	5.12E-01	1.70E-02	9.78E-01	-7.07E-03	2.54E-01	1.62E-03	
group_6107	5.12E-01	1.70E-02	9.62E-01	-1.21E-02	2.55E-01	2.76E-03	
group_5043	5.12E-01	8.43E-03	1.62E-01	-3.54E-01	2.52E-01	8.14E-02	
group_16380	5.08E-01	1.07E-02	4.47E-01	-1.61E-01	2.11E-01	4.43E-02	
group_12228	5.15E-01	6.61E-03	3.64E-01	7.88E-02	8.67E-02	5.28E-02	
group_12227	5.08E-01	3.76E-06	6.17E-01	3.50E-02	6.99E-02	2.91E-02	
glpE~~~arsR	5.15E-01	6.61E-03	3.88E-01	7.26E-02	8.41E-02	5.02E-02	
group_11831	5.08E-01	2.11E-02	4.20E-01	1.70E-01	2.11E-01	4.70E-02	
group_10648	5.08E-01	2.11E-02	4.20E-01	1.70E-01	2.11E-01	4.70E-02	
group_9870	5.08E-01	1.07E-02	4.47E-01	-1.61E-01	2.11E-01	4.43E-02	
group_9432	5.08E-01	5.10E-03	3.11E-02	-4.62E-01	2.13E-01	1.25E-01	
yfiZ	5.08E-01	1.07E-02	3.36E-01	-2.06E-01	2.14E-01	5.60E-02	
group_7794	5.08E-01	5.10E-03	3.11E-02	-4.62E-01	2.13E-01	1.25E-01	
cmpC	5.08E-01	2.11E-02	6.50E-01	9.58E-02	2.11E-01	2.65E-02	
group_7627	5.08E-01	1.07E-02	4.64E-01	-1.54E-01	2.10E-01	4.27E-02	
group_6958	5.08E-01	1.07E-02	6.83E-01	-8.61E-02	2.10E-01	2.38E-02	
group_13726	5.08E-01	5.81E-06	3.22E-01	-8.39E-02	8.45E-02	5.77E-02	
group_12872	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_12800	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_12018	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_11526	5.05E-01	6.53E-03	1.57E-01	-2.75E-01	1.94E-01	8.24E-02	
group_11266	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_11152	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_11103	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_10094	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_9975	5.08E-01	3.96E-02	2.59E-01	1.90E-01	1.68E-01	6.57E-02	
group_9914	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
blaOXA~~~blaOXA114g	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_9767	5.05E-01	2.61E-02	7.36E-01	6.68E-02	1.98E-01	1.96E-02	
fdx	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_7957	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_7727	5.08E-01	3.96E-02	2.59E-01	1.90E-01	1.68E-01	6.57E-02	
group_7559	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_7541	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_6040	5.05E-01	1.34E-02	7.84E-01	-5.13E-02	1.87E-01	1.60E-02	
group_5155	5.05E-01	2.61E-02	3.70E-01	1.65E-01	1.84E-01	5.22E-02	
group_4721	5.08E-01	2.11E-02	9.06E-01	3.56E-02	3.01E-01	6.89E-03	
group_19482	5.08E-01	1.26E-12	2.16E-01	9.11E-02	7.34E-02	7.20E-02	
group_19255	5.02E-01	1.68E-02	9.98E-01	-5.25E-04	1.76E-01	1.74E-04	
group_19212	5.02E-01	1.68E-02	9.98E-01	-5.25E-04	1.76E-01	1.74E-04	
group_19141	5.05E-01	3.01E-03	8.58E-01	-1.57E-02	8.78E-02	1.04E-02	
group_17431	5.05E-01	6.53E-03	1.34E-01	-2.18E-01	1.45E-01	8.70E-02	
group_16288	5.02E-01	3.20E-02	2.79E-01	1.94E-01	1.79E-01	6.30E-02	
group_15008	5.12E-01	3.95E-03	6.84E-01	3.27E-02	8.03E-02	2.37E-02	
group_12119	5.05E-01	2.61E-02	8.17E-01	5.83E-02	2.52E-01	1.35E-02	
group_10276	5.02E-01	3.88E-04	6.73E-01	-2.86E-02	6.77E-02	2.46E-02	
fhuC	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_9860	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_9553	5.05E-01	2.61E-02	8.17E-01	5.83E-02	2.52E-01	1.35E-02	
group_9451	5.05E-01	2.61E-02	7.57E-01	7.32E-02	2.36E-01	1.80E-02	
group_9450	5.05E-01	2.61E-02	7.57E-01	7.32E-02	2.36E-01	1.80E-02	
group_8342	5.05E-01	2.61E-02	5.62E-01	1.53E-01	2.64E-01	3.38E-02	
irtA	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_7793	5.05E-01	1.34E-02	3.38E-01	-2.25E-01	2.34E-01	5.58E-02	
group_7558	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_7544	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_6854	5.05E-01	2.61E-02	7.57E-01	7.32E-02	2.36E-01	1.80E-02	
group_5261	5.05E-01	1.34E-02	3.38E-01	-2.25E-01	2.34E-01	5.58E-02	
group_5237	5.05E-01	2.61E-02	5.62E-01	1.53E-01	2.64E-01	3.38E-02	
group_4857	5.02E-01	8.32E-03	2.56E-01	-1.98E-01	1.74E-01	6.61E-02	
group_3827	5.05E-01	4.80E-02	1.69E-01	2.13E-01	1.54E-01	8.01E-02	
lysR~~~hdfR~~~cmpR	5.05E-01	2.96E-03	8.51E-01	1.92E-02	1.02E-01	1.10E-02	
group_19683	5.02E-01	1.73E-03	1.77E-02	-2.70E-01	1.13E-01	1.38E-01	
group_18150	4.98E-01	5.03E-03	5.55E-02	-2.13E-01	1.11E-01	1.11E-01	
group_16805	5.02E-01	1.68E-02	6.65E-01	-8.68E-02	2.00E-01	2.52E-02	
group_13755	5.02E-01	3.88E-13	1.59E-03	2.02E-01	6.33E-02	1.83E-01	
group_12163	5.02E-01	1.68E-02	4.20E-01	-1.61E-01	2.00E-01	4.69E-02	
group_10590	5.02E-01	3.20E-02	4.12E-01	1.72E-01	2.09E-01	4.78E-02	
group_9684	4.98E-01	3.91E-02	5.00E-01	1.49E-01	2.21E-01	3.93E-02	
group_8543	4.98E-01	3.91E-02	3.60E-01	2.00E-01	2.18E-01	5.33E-02	
group_8349	4.98E-01	5.03E-03	6.69E-02	-2.89E-01	1.57E-01	1.06E-01	
group_7839	4.98E-01	3.91E-02	3.60E-01	2.00E-01	2.18E-01	5.33E-02	
group_7706	4.98E-01	2.09E-02	3.82E-01	-1.93E-01	2.20E-01	5.09E-02	
feuC	4.98E-01	5.03E-03	5.64E-02	-3.03E-01	1.58E-01	1.11E-01	
yraN	5.02E-01	8.32E-03	3.54E-01	-1.57E-01	1.69E-01	5.40E-02	
group_6536	5.02E-01	1.68E-02	4.56E-01	-1.56E-01	2.09E-01	4.34E-02	
group_3212	5.02E-01	3.20E-02	3.78E-01	1.77E-01	2.01E-01	5.14E-02	
feuB	4.98E-01	5.03E-03	5.64E-02	-3.03E-01	1.58E-01	1.11E-01	
group_22645	4.98E-01	1.05E-02	2.70E-01	-2.08E-01	1.88E-01	6.42E-02	
group_21824	4.95E-01	2.96E-03	3.16E-01	-1.18E-01	1.17E-01	5.84E-02	
yajR	5.02E-01	9.66E-04	3.37E-01	9.76E-02	1.01E-01	5.59E-02	
group_18066	5.08E-01	1.32E-07	5.81E-01	-4.03E-02	7.29E-02	3.21E-02	
group_18065	5.08E-01	1.32E-07	5.81E-01	-4.03E-02	7.29E-02	3.21E-02	
group_16786	4.98E-01	2.09E-02	7.63E-01	-5.56E-02	1.84E-01	1.76E-02	
group_14218	4.95E-01	2.58E-02	8.35E-01	3.24E-02	1.55E-01	1.21E-02	
group_13871	4.95E-01	2.58E-02	8.35E-01	3.24E-02	1.55E-01	1.21E-02	
group_13680	4.95E-01	2.58E-02	8.35E-01	3.24E-02	1.55E-01	1.21E-02	
group_12431	5.02E-01	1.68E-02	9.98E-01	3.07E-04	1.05E-01	1.70E-04	
group_11589	5.02E-01	1.68E-02	9.98E-01	3.07E-04	1.05E-01	1.70E-04	
group_11562	4.98E-01	3.91E-02	1.94E-01	2.34E-01	1.80E-01	7.55E-02	
group_10938	4.98E-01	2.09E-02	9.38E-01	-1.48E-02	1.91E-01	4.53E-03	
group_10882	4.95E-01	4.74E-02	3.11E-01	2.11E-01	2.08E-01	5.90E-02	
group_10221	4.98E-01	3.91E-02	1.94E-01	2.34E-01	1.80E-01	7.55E-02	
group_10044	4.95E-01	4.74E-02	2.16E-01	2.55E-01	2.06E-01	7.20E-02	
group_9219	4.98E-01	2.09E-02	9.38E-01	-1.48E-02	1.91E-01	4.53E-03	
group_8009	5.02E-01	1.06E-04	6.38E-02	-1.41E-01	7.60E-02	1.08E-01	
group_7680	4.98E-01	2.09E-02	9.38E-01	-1.48E-02	1.91E-01	4.53E-03	
group_6989	4.98E-01	1.05E-02	2.70E-01	-2.08E-01	1.88E-01	6.42E-02	
group_6973	4.95E-01	1.32E-02	3.38E-01	-1.38E-01	1.44E-01	5.58E-02	
group_6500	4.98E-01	2.09E-02	9.38E-01	-1.48E-02	1.91E-01	4.53E-03	
group_4342	4.98E-01	2.09E-02	8.68E-01	2.97E-02	1.79E-01	9.66E-03	
group_22697	4.95E-01	4.74E-02	5.01E-01	1.83E-01	2.71E-01	3.92E-02	
group_21878	4.95E-01	2.58E-02	8.52E-01	3.66E-02	1.96E-01	1.09E-02	
group_18260	5.05E-01	2.05E-07	6.11E-01	-3.67E-02	7.21E-02	2.96E-02	
group_17790	5.05E-01	5.27E-08	4.31E-01	-5.61E-02	7.11E-02	4.59E-02	
group_13830	4.98E-01	1.47E-04	9.46E-02	-1.26E-01	7.49E-02	9.72E-02	
group_13237	4.98E-01	1.47E-04	9.46E-02	-1.26E-01	7.49E-02	9.72E-02	
group_12908	4.98E-01	2.85E-04	4.52E-01	-5.95E-02	7.90E-02	4.38E-02	
group_12537	4.98E-01	1.47E-04	9.46E-02	-1.26E-01	7.49E-02	9.72E-02	
group_11784	4.95E-01	2.58E-02	6.77E-01	7.15E-02	1.72E-01	2.43E-02	
group_11497	4.98E-01	1.47E-04	9.46E-02	-1.26E-01	7.49E-02	9.72E-02	
group_9535	4.95E-01	4.74E-02	5.01E-01	1.83E-01	2.71E-01	3.92E-02	
group_8081	4.92E-01	1.82E-05	5.00E-01	-4.42E-02	6.55E-02	3.93E-02	
group_8046	4.95E-01	4.74E-02	1.89E-01	2.31E-01	1.75E-01	7.64E-02	
group_7660	4.95E-01	2.58E-02	8.07E-01	4.20E-02	1.72E-01	1.42E-02	
group_7542	4.95E-01	2.58E-02	8.07E-01	4.20E-02	1.72E-01	1.42E-02	
group_7004	4.95E-01	4.74E-02	5.01E-01	1.83E-01	2.71E-01	3.92E-02	
group_3102	4.95E-01	2.58E-02	8.07E-01	4.20E-02	1.72E-01	1.42E-02	
fixH	4.92E-01	3.62E-01	9.42E-02	-8.30E-02	4.94E-02	9.73E-02	
ccoP	4.85E-01	2.13E-01	2.92E-03	-1.43E-01	4.75E-02	1.72E-01	
aph3	4.92E-01	3.16E-02	6.61E-01	-9.65E-02	2.20E-01	2.55E-02	
group_7831	4.92E-01	3.16E-02	6.61E-01	-9.65E-02	2.20E-01	2.55E-02	
group_5843	4.92E-01	3.16E-02	6.61E-01	-9.65E-02	2.20E-01	2.55E-02	
group_3656	4.92E-01	8.19E-03	9.73E-02	-2.54E-01	1.53E-01	9.64E-02	
group_24209	4.85E-01	1.26E-03	1.38E-02	-3.84E-01	1.55E-01	1.43E-01	
group_20801	4.95E-01	7.59E-05	5.51E-01	6.10E-02	1.02E-01	3.47E-02	
mfpA	4.88E-01	4.94E-03	2.46E-01	8.99E-02	7.74E-02	6.75E-02	
